# 00978638
Energy: Fire
1 A1 046
2 A1 047
2 A1 051
2 A1 052
2 A1 223
2 A1 225
1 A1a 032
2 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 0883e918
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
2 A1 217
1 A1 223
1 A1 225
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0d62d539
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 210
2 A1 218
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 10bfac1b
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 217
1 A1 218
2 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 111db176
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
2 A1 223
2 A1 225
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1831f782
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 223
2 A1 225
2 A1a 063
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1e087198
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 172
2 A1 173
2 A1 225
2 A1a 063
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2163702d
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 210
2 A1 218
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2ae108d7
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 172
2 A1 173
2 A1 218
1 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 2b091bf4
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
2 A1 223
1 A1 225
2 A2 147
1 A2 148
1 A2 155
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 31a6f05b
Energy: Fire
1 A1 037
2 A1 038
2 A1 047
2 A1 051
2 A1 052
1 A1 221
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 3402a7f8
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
2 A2 146
1 A2 147
2 A2 155
2 A2b 070
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 3a50dbf0
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 216
1 A1 217
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 3b99a797
Energy: Fire
1 A1 042
2 A1 043
2 A1 047
2 A1 051
2 A1 052
1 A1 221
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 41115e4b
Energy: Fire
1 A1 042
1 A1 043
2 A1 047
2 A1 051
2 A1 052
1 A1 221
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 45560940
Energy: Fire
2 A1 047
2 A1 048
2 A1 051
2 A1 052
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4d6608c8
Energy: Fire
2 A1 047
2 A1 051
2 A1 052
1 A1 217
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4efa03ca
Energy: Fire
2 A1 046
2 A1 047
2 A1 051
2 A1 052
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
