# 012d1e6c
Energy: Lightning
1 A1 098
1 A1 223
2 A2 148
1 A2 150
2 A2b 070
1 A3 146
1 A3 151
2 A3a 021
1 A3a 060
1 A3a 061
1 A3a 064
1 A4 151
1 B1 225
1 B1a 024
1 B1a 026
1 B1a 065
1 P-A 007

# 04045db7
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
2 A3a 060
2 A3a 061
2 A3a 067
1 B1 225
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 13332830
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
2 A3a 060
2 A3a 061
1 A3a 067
1 B1 223
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 005
2 P-A 007

# 24ba578a
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
1 A3 066
2 A3a 060
2 A3a 061
2 A3a 067
1 B1 225
2 B1a 024
2 B1a 026
1 P-A 005
2 P-A 007

# 5adcb1ce
Energy: Lightning
2 A1 098
1 A1 205
1 A1 225
1 A2 150
1 A2 155
1 A3a 060
1 A3a 061
1 B1 109
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 6b3b3aad
Energy: Lightning
2 A1 098
1 A2 150
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 151
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 005
2 P-A 007

# 7cbdba65
Energy: Lightning
2 A1 098
1 A3 155
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
2 B1a 024
2 B1a 026
1 B1a 066
2 P-A 005
2 P-A 007

# 7f991055
Energy: Lightning
2 A1 098
1 A3 066
2 A3a 060
2 A3a 061
2 A3a 067
1 B1 223
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 068
2 P-A 005
2 P-A 007

# 95e8da15
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
2 A3a 060
2 A3a 061
1 A3a 067
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 005
2 P-A 007

# b5be3b41
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
1 A3 066
1 A3a 060
1 A3a 061
1 B1 109
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# b8485d15
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
1 A3 066
1 A3a 060
1 A3a 061
1 A3a 067
1 B1 109
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 P-A 005
2 P-A 007

# bbd53e24
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
2 A3a 060
2 A3a 061
1 A3a 067
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 B2a 093
1 P-A 005
2 P-A 007

# c2cf8979
Energy: Lightning
2 A1 098
1 A1 223
1 A1 225
1 A2 150
2 A3a 060
2 A3a 061
2 A3a 067
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# ccc4c061
Energy: Lightning
2 A1 097
2 A1 098
1 A2 150
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 101
1 B1 223
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# ce8c2825
Energy: Lightning
2 A1 098
1 A1 205
1 A1 225
1 A2 150
1 A2 155
1 A3a 060
1 A3a 061
1 A3a 067
1 B1 109
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 P-A 005
2 P-A 007

# d0895e95
Energy: Lightning
2 A1 098
1 A2 150
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
2 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 007

# ec025b70
Energy: Lightning
2 A1 098
1 A1 205
1 A1 225
1 A2 150
1 A2 155
1 A3a 060
1 A3a 061
1 A3a 067
1 B1 109
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 005
2 P-A 007

# eeb7f0dc
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
1 A3 151
2 A3a 060
2 A3a 061
2 A3a 067
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 007

# fa0801a9
Energy: Lightning
2 A1 098
1 A2 150
1 A2 155
2 A3a 060
2 A3a 061
2 A3a 067
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007
