# 0fcb36e5
Energy: Water
2 A1 098
2 A1 220
1 A1 225
2 A1a 056
2 A1a 068
1 A2 049
2 A2 051
2 A2 053
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 1f71a947
Energy: Water
2 A1 098
1 A1 220
1 A1 225
1 A1a 068
1 A2 049
1 A2 050
2 A2 051
2 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2a 072
2 P-A 005
2 P-A 007

# 1fe11775
Energy: Water
2 A1 098
1 A1 225
1 A2 049
2 A2 051
2 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A2a 069
1 A2a 071
2 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 36878b5a
Energy: Water
2 A1 098
1 A1 220
1 A1 225
1 A1a 056
2 A1a 068
1 A2 049
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 4e7adace
Energy: Water
2 A1 220
2 A1a 068
1 A2 049
2 A2 050
2 A2 051
2 A2 052
2 A2 053
2 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 6c961e1c
Energy: Water
2 A1 098
2 A1 220
2 A1a 056
2 A1a 068
1 A2 049
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 72122f75
Energy: Water
1 A1a 068
1 A2 049
2 A2 050
2 A2 051
2 A2 052
2 A2 053
1 A2 143
1 A2 147
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 7d3f1198
Energy: Water
2 A1 098
1 A1 220
1 A1 225
2 A1a 056
2 A1a 068
1 A2 049
2 A2 051
2 A2 053
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# a69fb6a9
Energy: Water
2 A1 098
2 A1 220
1 A1 225
1 A2 049
2 A2 051
2 A2 053
2 A2 147
2 A2 148
1 A2 150
1 A2a 072
2 P-A 005
2 P-A 007

# e1b59a9f
Energy: Water
2 A1 098
1 A1 220
1 A1a 056
2 A1a 068
1 A2 049
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# f762e173
Energy: Water
2 A1 098
2 A1 220
1 A1 225
1 A2 049
2 A2 051
2 A2 053
2 A2 147
1 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007
