# 2b4443e7
Energy: Psychic
2 A1 120
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 147
1 A2 148
2 A2 150
2 A2a 033
2 P-A 005
1 P-A 006
2 P-A 007

# 43704073
Energy: Psychic
2 A1 120
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 A2a 033
2 P-A 005
2 P-A 007

# 55211668
Energy: Psychic
2 A1 120
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 032
2 A2a 033
2 P-A 005
2 P-A 007

# 5ace107e
Energy: Psychic
1 A1 121
1 A1 225
2 A1a 033
2 A2 146
2 A2 147
2 A2 150
2 A2a 031
2 A2a 033
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 020

# 655aa7f1
Energy: Psychic
2 A1 120
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 033
2 P-A 005
1 P-A 006
2 P-A 007

# 70ce0f16
Energy: Psychic
2 A1 120
2 A1 121
1 A1 223
1 A1 225
2 A1a 033
2 A2 146
2 A2 148
1 A2 150
2 A2a 033
1 P-A 002
2 P-A 005
2 P-A 007

# 72020d4c
Energy: Psychic
1 A1 121
1 A1 223
1 A1 225
2 A1a 033
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2a 031
2 A2a 033
2 P-A 005
2 P-A 007
1 P-A 020

# 761017c2
Energy: Psychic
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
2 A2a 031
2 A2a 033
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 905592c3
Energy: Psychic
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 031
2 A2a 033
2 P-A 005
2 P-A 007

# a04cf504
Energy: Psychic
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 031
2 A2a 033
2 P-A 005
1 P-A 006
2 P-A 007

# a150aa8e
Energy: Psychic
1 A1 225
2 A1a 033
2 A1a 065
1 A2 146
2 A2 148
2 A2 150
2 A2a 031
2 A2a 032
2 A2a 033
2 P-A 005
2 P-A 007

# ad7d1ded
Energy: Psychic
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
2 A2 146
1 A2 147
1 A2 148
2 A2a 031
2 A2a 033
2 P-A 005
1 P-A 006
2 P-A 007

# bdf767b0
Energy: Psychic
2 A1 120
2 A1 121
1 A1 223
1 A1 225
2 A1a 033
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 033
2 P-A 005
2 P-A 007

# c17244d3
Energy: Psychic
2 A1 121
1 A1 223
2 A1 225
2 A1a 033
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 A2a 031
2 A2a 033
2 P-A 005
2 P-A 007

# ff16b776
Energy: Psychic
1 A1 120
2 A1 121
1 A1 225
2 A1a 033
2 A2 146
2 A2 147
1 A2 150
1 A2a 031
2 A2a 033
2 P-A 002
2 P-A 005
2 P-A 007
