# 116c1fb6
Energy: Fighting
2 A1 139
2 A1 140
2 A1 141
2 A1 142
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 14d0e8bd
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
1 A1 154
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 2a7f5995
Energy: Fighting
2 A1 139
2 A1 140
1 A1 141
2 A1 142
2 A1 162
2 A1 163
2 A1 223
2 A1 225
2 P-A 001
2 P-A 007
1 P-A 017

# 5b6eae33
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
2 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 620c1c20
Energy: Fighting
1 A1 139
1 A1 140
1 A1 141
1 A1 142
1 A1 154
1 A1 155
1 A1 223
1 A1 225
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2a 037
1 A2a 038
1 P-A 001
2 P-A 005
2 P-A 007

# 68c813ec
Energy: Fighting
1 A1 139
1 A1 140
1 A1 142
1 A1 154
1 A1 155
1 A1 225
1 A1a 047
1 A2 091
1 A2 092
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 072
1 A2b 111
1 P-A 002
1 P-A 007
1 P-A 017

# 6f703834
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 6ffb6522
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 7f52af58
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
2 P-A 017

# 905257a1
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017

# 9f42d82f
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
1 A1 223
2 A1 225
1 A1a 041
2 A1a 047
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 017

# a534fcbd
Energy: Fighting
2 A1 139
2 A1 140
2 A1 141
2 A1 142
2 A1 198
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# d3ea0073
Energy: Fighting
1 A1 057
2 A1 139
2 A1 140
2 A1 142
1 A1 155
2 A1 223
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# e521e131
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
1 A1 150
1 A1 223
2 A1 224
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# f4b2ae80
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
2 A1 150
2 A1 224
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# f51d916e
Energy: Fighting
2 A1 139
2 A1 140
2 A1 142
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 017
