# 0497f4d8
Energy: Water
1 A1 225
1 A2 150
2 A4a 017
2 A4a 023
1 B1 219
1 B1 223
2 B1 225
1 B2 153
2 B2b 016
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 09e14028
Energy: Water
2 A1 220
1 A2 150
2 A2b 070
2 A4a 017
2 A4a 023
1 A4a 067
1 B1 219
2 B1 225
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# 0e502d5b
Energy: Water
1 A2 150
1 A2b 070
1 A4 156
2 A4a 017
2 A4a 023
1 A4a 067
1 B1 219
2 B1 225
1 B1a 069
2 B2 145
2 B2b 016
2 P-A 005
2 P-A 007

# 13b368dc
Energy: Water
1 A1 220
1 A2 150
1 A2b 070
2 A4a 023
1 B1 219
2 B1 225
2 B2 145
1 B2 153
2 B2b 015
2 B2b 016
1 P-A 002
2 P-A 005
2 P-A 007

# 142770c7
Energy: Water
1 A1 220
1 A2 147
1 A2 150
1 A2a 072
2 A4a 017
2 A4a 023
1 A4a 067
1 B1 223
2 B1 225
2 B2b 016
2 B2b 021
2 P-A 005
2 P-A 007

# 18788b02
Energy: Water
1 A2 050
1 A2 150
1 A2b 070
1 A3 142
2 A4a 017
2 A4a 023
1 A4a 067
2 B1 225
1 B1 226
1 B2 147
1 B2 153
2 B2b 016
1 B2b 065
1 P-A 005
2 P-A 007

# 189812d7
Energy: Water
1 A1 225
1 A2 150
2 A2a 072
2 A4a 017
2 A4a 023
2 B1 219
2 B1 225
2 B2b 016
2 P-A 002
2 P-A 005
2 P-A 007

# 206126a7
Energy: Water
2 A1 220
1 A2 150
1 A2a 072
2 A2b 070
1 A4 059
2 A4a 017
2 A4a 023
1 B1 219
1 B1 225
1 B2 153
2 B2b 016
2 P-A 005
2 P-A 007

# 2c43b458
Energy: Water
1 A2 148
1 A2 150
2 A2a 072
1 A2b 070
2 A4a 023
2 B1 219
1 B1 225
1 B2 153
2 B2b 015
2 B2b 016
1 B2b 021
2 P-A 005
2 P-A 007

# 2dded337
Energy: Water
2 A1 220
