# 05978215
Energy: Fighting
1 A1 154
1 A1 223
1 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 148
1 A2 150
2 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 05b139ac
Energy: Fighting
2 A1 130
1 A1 225
2 A1a 068
2 A2 069
2 A2 095
1 A2 146
2 A2 147
1 A2 150
2 A2a 036
1 P-A 001
2 P-A 005
2 P-A 007

# 08465fdf
Energy: Fighting
2 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 A2a 036
1 P-A 001
2 P-A 005
2 P-A 007

# 0ab215f7
Energy: Fighting
1 A1 154
1 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# 0b78ff4a
Energy: Fighting
1 A1 154
1 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 148
1 A2 150
2 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 0cd42b76
Energy: Fighting
2 A1 130
1 A1 225
2 A2 069
1 A2 091
1 A2 092
2 A2 095
1 A2 146
1 A2 148
2 A2 150
2 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 124f7fba
Energy: Fighting
2 A1 130
1 A1 154
1 A1 223
2 A2 069
2 A2 095
2 A2 148
2 A2 150
2 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# 134adfc1
Energy: Fighting
1 A1 223
2 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 A2a 036
2 P-A 005
2 P-A 007

# 154504a8
Energy: Fighting
2 A1 130
1 A1 154
1 A1 225
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# 162572f8
Energy: Fighting
1 A1 154
1 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 150
2 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# 18a1145d
Energy: Fighting
1 A1 154
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 150
2 A2a 036
1 A2b 070
1 A2b 071
2 P-A 005
2 P-A 007

# 1f07aba2
Energy: Fighting
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 A2a 036
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2198a25a
Energy: Fighting
2 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
1 A2 155
2 A2a 036
2 P-A 005
2 P-A 007

# 22b332a5
Energy: Fighting
1 A1 154
1 A1 225
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 148
1 A2 150
2 A2a 036
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 30c5df68
Energy: Fighting
1 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
2 A2 150
2 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 40e9ade9
Energy: Fighting
2 A1 130
1 A1 225
1 A1a 047
1 A1a 068
2 A2 069
2 A2 095
1 A2 146
2 A2 147
2 A2 150
2 A2a 036
2 P-A 005
2 P-A 007

# 40edcd8c
Energy: Fighting
1 A1 154
1 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 150
1 A2 155
2 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 419170cb
Energy: Fighting
1 A1 154
2 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 A2a 036
1 A2b 071
2 P-A 005
2 P-A 007

# 4892857f
Energy: Fighting
1 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 A2a 036
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 50a49747
Energy: Fighting
2 A1 130
1 A1 154
1 A1 223
2 A2 069
2 A2 095
1 A2 146
2 A2 148
2 A2 150
2 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 52ff5031
Energy: Fighting
2 A2 068
2 A2 069
1 A2 091
1 A2 092
2 A2 095
1 A2 146
1 A2 147
1 A2 148
2 A2a 036
1 A2b 070
2 A2b 071
2 P-A 005
2 P-A 007

# 547c8855
Energy: Fighting
1 A1 154
1 A1 225
2 A2 068
2 A2 069
