# 04a68514
Energy: Lightning
1 A2 148
1 A2 150
1 A2 155
1 A2a 071
1 A2b 070
1 A3 066
2 A3 149
1 A3 151
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 3d4fb723
Energy: Grass
2 A1 223
1 A2 148
1 A2 150
2 A2a 009
1 A2a 071
2 A3 149
2 A4a 023
1 B1 109
2 B1 223
1 B1 226
1 B2 127
2 P-A 005
2 P-A 007

# bd2f9747
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2a 071
1 A3 066
2 A3 149
1 A3 151
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# d4a7c44b
Energy: Lightning
1 A1 225
1 A2 150
1 A2a 071
1 A3 066
2 A3 146
2 A3 149
1 A3 151
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# ddb29bf8
Energy: Lightning
1 A1 225
1 A2 150
1 A2a 071
1 A3 066
2 A3 146
2 A3 149
1 A3 151
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 141
1 B2 154
2 P-A 005
2 P-A 007

# f6e03e48
Energy: Lightning
2 A2 148
1 A2 150
1 A2a 071
1 A3 066
2 A3 149
1 A3 151
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
1 B2 154
1 B2a 091
2 P-A 005
2 P-A 007
