# 0ef21dec
Energy: Darkness
1 A2 150
2 A2a 050
1 A2a 071
2 A3 144
1 A3 149
2 A4 107
2 A4a 050
2 B1 225
1 B1 226
2 B3 105
2 P-A 005
2 P-A 007

# 1067943d
Energy: Darkness
1 A1a 068
1 A2 146
1 A2 150
1 A2 155
2 A2a 050
2 A2a 070
2 A3 144
2 A4 107
2 A4a 049
2 A4a 050
2 P-A 005
2 P-A 007

# 44a29b5e
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A2a 050
1 A2b 070
1 A2b 071
1 A3 144
1 A3 151
1 A3 155
1 A3a 042
1 A4 107
1 A4 108
1 A4 120
1 A4 158
1 A4a 049
1 A4a 050
1 A4a 051
1 A4a 052
1 P-A 005

# ee221a72
Energy: Darkness
1 A2 148
1 A2 150
2 A2a 050
1 A2a 070
2 A3 144
2 A4a 050
2 B1 225
1 B1 226
2 B3 098
2 B3 105
2 P-A 005
2 P-A 007
