# 00bb61fc
Energy: Darkness
1 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 049
2 A1a 068
1 A2 096
1 A2 097
2 A2 110
1 A2 148
1 A2 155
1 P-A 001
2 P-A 005
2 P-A 007

# 0115be7a
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 068
2 A2 110
2 A2 146
2 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 01bd6615
Energy: Darkness
2 A1 177
2 A1 222
2 A1 225
2 A1a 049
1 A1a 068
2 A2 110
1 A2 146
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 03075342
Energy: Darkness
1 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 049
1 A1a 068
1 A2 022
2 A2 110
2 A2 147
1 A2 155
2 A3a 042
1 A3a 064
2 P-A 005
2 P-A 007

# 036c719f
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2b 071
2 P-A 005
2 P-A 007

# 03d25925
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 068
1 A2 104
2 A2 110
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 P-A 001
1 P-A 005
2 P-A 007

# 04d5138d
Energy: Darkness
1 A1 164
1 A1 165
1 A1 177
1 A1 223
2 A1 225
2 A1a 049
1 A1a 050
1 A1a 068
1 A2 015
2 A2 110
1 A2 148
1 A2 150
2 P-A 001
1 P-A 005
2 P-A 007

# 056a936d
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 068
2 A2 110
2 A2 147
2 A2 150
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 06ccbec5
Energy: Darkness
2 A1 176
2 A1 177
1 A1 225
1 A1a 056
2 A1a 068
1 A2 022
2 A2 110
2 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# 076515d3
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 068
2 A2 110
2 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 09453b7d
Energy: Darkness
2 A1 176
2 A1 177
2 A1 223
1 A1 225
2 A1a 068
2 A2 096
1 A2 097
2 A2 110
2 P-A 001
2 P-A 005
2 P-A 007

# 09b27392
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1 225
2 A1a 068
2 A2 110
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 0b754ec7
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 015
1 A1a 068
2 A2 110
2 A2 147
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 0c25f779
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 068
2 A2 110
1 A2 146
1 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 0cfadd8d
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
2 A1a 068
1 A2 096
1 A2 097
2 A2 110
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 0d94afb6
Energy: Darkness
2 A1 176
2 A1 177
2 A1 211
2 A1 222
1 A1a 068
2 A2 110
1 A2 147
1 A2 150
2 A3 149
1 A3 151
2 P-A 005
2 P-A 007

# 0df3b250
Energy: Darkness
2 A1 176
2 A1 177
2 A1 225
2 A1a 068
2 A2 110
2 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 0f44fb46
Energy: Darkness
1 A1 176
2 A1 177
2 A1 222
2 A1 225
1 A1a 049
1 A1a 068
2 A2 110
2 A2 148
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 0fbb9e8d
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1 223
2 A2 110
1 A2 146
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 10f6c732
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1a 068
2 A2 110
1 A2 147
1 A2 150
2 A2a 063
1 A2a 074
1 A3 149
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 11389f79
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
2 A1a 068
1 A2 104
2 A2 110
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 12910f58
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
2 A1a 056
2 A1a 068
2 A2 110
1 A2 147
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 1468d3aa
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1 223
1 A1 225
1 A1a 015
2 A1a 068
2 A2 110
1 A2 146
1 A2 147
2 P-A 005
2 P-A 007

# 147a325a
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
2 A1a 068
2 A2 104
2 A2 110
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 149a0f1c
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A2 096
2 A2 097
2 A2 110
1 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# 14e04076
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1 225
1 A1a 068
1 A2 104
2 A2 110
2 A2 147
2 P-A 001
2 P-A 005
2 P-A 007

# 15526b0d
Energy: Darkness
2 A1 176
2 A1 177
1 A1a 056
1 A1a 068
2 A2 110
1 A2 146
2 A2 147
2 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 15e10a0e
Energy: Darkness
1 A1 176
2 A1 177
2 A1 222
1 A1a 049
1 A1a 056
1 A1a 068
2 A2 110
1 A2 146
1 A2 147
2 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# 15e194c5
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
2 A1 177
1 A1 222
1 A1a 068
2 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 16a7f095
Energy: Darkness
2 A1 177
2 A1 198
2 A1 222
2 A1a 049
1 A1a 068
2 A2 110
1 A2 148
1 A2 150
2 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 176ae2b3
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1a 032
2 A2 104
2 A2 110
