# 28b35472
Energy: Fire
2 A4 032
1 B1 217
1 B2a 086
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 377c36a9
Energy: Fire
2 A4 032
2 B1 217
1 B1 226
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 007

# 44129ba8
Energy: Fire
1 A2 150
2 A4 032
2 B1 217
1 B2a 093
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# 7b5352a9
Energy: Fire
1 A2 150
1 A2a 073
2 A4 032
1 B1 217
1 B1 225
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 005

# 9cc29226
Energy: Fire
2 A4 032
1 B1 217
1 B1 226
2 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 005
2 P-A 007

# c5b120ea
Energy: Fire
1 A1 225
2 A4 032
1 B1 217
1 B1 226
1 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 064
2 B3b 067
1 P-A 005
2 P-A 007

# d42de780
Energy: Psychic
2 A4 032
1 B1 226
2 B3 137
2 B3b 010
2 B3b 025
1 B3b 031
2 B3b 034
2 B3b 038
2 B3b 067
2 P-A 005
2 P-A 007

# eaa3fcaa
Energy: Fire
1 A1 225
1 A2 150
2 A4 032
2 B1 217
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 005
1 P-A 007

# f1b39825
Energy: Fire
1 A2 150
2 A4 032
1 B1 217
1 B1 226
2 B3 137
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
1 B3b 067
2 P-A 005
2 P-A 007

# ff7052f4
Energy: Fire
1 A2 150
2 A4 032
1 B1 217
1 B1 226
1 B3 137
1 B3 155
2 B3b 010
2 B3b 025
2 B3b 034
2 B3b 038
2 B3b 067
1 P-A 005
2 P-A 007
