# 553695d3
Energy: Fighting
1 A1 225
1 A1a 068
1 A2 150
1 A2b 070
1 A4 101
1 B1 219
1 B1 225
2 B3 088
1 B3 147
1 B3 149
1 B3 154
1 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007
2 P-B 059

# 9352c3fb
Energy: Fighting
1 A1 225
1 A1a 068
1 A2 150
1 A2b 070
1 A4 101
1 B1 225
1 B2b 066
1 B2b 069
2 B3 088
1 B3 147
1 B3 149
1 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007
2 P-B 059

# b74612d5
Energy: Fighting
1 A1 225
1 A1a 068
1 A2 150
2 B1 225
2 B3 087
2 B3 088
1 B3 154
2 B3a 036
2 B3a 069
1 B3a 074
2 P-A 005
1 P-A 006
2 P-A 007

# b8557666
Energy: Fighting
1 A1 225
1 A2 092
1 A2 150
1 A2b 042
1 A2b 070
1 B1 219
1 B1 225
2 B3 088
1 B3 149
1 B3 154
1 B3a 036
1 B3a 069
1 P-A 002
2 P-A 005
2 P-A 007
2 P-B 059

# dfde2c3d
Energy: Fighting
1 A1a 068
1 A2 150
1 A2 155
1 A3 142
1 B1 225
2 B3 088
1 B3 147
1 B3 149
1 B3 154
2 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007
1 P-B 051
2 P-B 059

# e7577dfd
Energy: Fighting
1 A1 225
1 A2 150
1 B1 219
2 B1 225
2 B2 145
1 B2 154
2 B3 088
2 B3a 036
1 B3a 069
1 B3a 072
2 P-A 005
2 P-A 007
2 P-B 059

# f234e861
Energy: Fighting
1 A1 225
1 A2 092
1 A2 150
1 A2b 070
1 B1 219
1 B1 225
1 B3 079
2 B3 087
2 B3 088
1 B3 149
1 B3 154
1 B3a 036
1 B3a 069
1 P-A 002
2 P-A 005
2 P-A 007

# f472f0c9
Energy: Fighting
1 A1 225
1 A1a 068
1 A2 150
1 A2b 070
1 B1 219
2 B1 225
2 B3 088
1 B3 154
1 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007
2 P-B 051
2 P-B 059

# ff31cc4d
Energy: Fighting
1 A1a 068
1 A2 150
1 A2 155
1 A3 142
1 A4 101
1 B1 225
2 B3 088
1 B3 147
1 B3 149
1 B3 154
2 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007
2 P-B 059
