# 1048b29d
Energy: Lightning
1 A1 098
1 A1a 027
1 A2 053
1 A2 150
1 A2 155
1 A3 151
1 A3a 021
1 A3a 065
1 A4 066
1 A4 072
1 A4 151
1 B1 225
1 B1 226
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 007

# 11542e5c
Energy: Lightning
1 A1 098
1 A1 103
1 A2 053
1 A2 148
1 A2 150
1 A2 155
1 A3 151
1 A3a 021
1 A3a 065
1 A4 066
1 A4 071
1 A4 151
1 B1 225
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 007

# 12d81fff
Energy: Lightning
1 A1 097
1 A1 098
1 A2 053
1 A2 150
1 A3a 065
1 A4 070
1 A4 151
1 B1a 024
1 B1a 025
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# 15e3a493
Energy: Lightning
1 A1 097
2 A1 098
1 A2 053
1 A2 150
2 A3 066
2 A4 151
1 B1 225
1 B1a 024
1 B1a 026
1 B1a 028
1 B1a 029
1 B1a 066
1 B1a 068
1 P-A 005
1 P-A 006
2 P-A 007

# 1978d85a
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
1 A4 151
1 B1 223
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 1ca33001
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
2 B1 225
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 1e8129ca
Energy: Lightning
1 A1 097
2 A1 098
2 A1 110
1 A2 053
1 A2 150
1 A3 066
2 A4 151
1 B1a 024
1 B1a 026
2 B1a 029
2 B1a 068
2 P-A 005
2 P-A 007

# 2b391b18
Energy: Lightning
2 A1 098
2 A2 053
1 A4 151
1 B1 225
2 B1a 024
2 B1a 028
2 B1a 029
2 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 3098f3cf
Energy: Lightning
1 A1 097
1 A1 098
1 A1 110
1 A2 053
1 A2 150
1 A3 063
1 B1 225
1 B1a 024
1 B1a 025
1 B1a 026
1 B1a 028
1 B1a 029
2 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 351a38fa
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
1 A4 151
2 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
2 B1a 068
2 P-A 005
2 P-A 007

# 41b88a97
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A2b 072
1 A3 066
2 B1a 028
2 B1a 029
1 B1a 068
1 P-A 005
2 P-A 007

# 44dc45f9
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
2 A4 151
1 B1 226
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
1 P-A 005
2 P-A 007

# 460c3b5e
Energy: Lightning
1 A1 098
1 A2 053
1 A2 147
1 A2 148
1 A2 150
1 A3a 021
1 A4 066
1 A4 151
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 B2 145
1 B2a 086
1 P-A 002
1 P-A 005
1 P-A 007

# 49183512
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
2 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 510b4efe
Energy: Lightning
1 A1 097
2 A1 098
2 A2 053
2 A4 151
1 B1 225
1 B1a 024
2 B1a 028
2 B1a 029
2 B1a 066
2 B1a 068
1 P-A 005
2 P-A 007

# 5302d0fc
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
1 A4 151
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 54f1b96e
Energy: Lightning
2 A1 098
2 A1 110
1 A2 053
1 A2 150
1 A3 066
1 A4 151
2 B1a 024
1 B1a 026
2 B1a 029
2 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 56f275f3
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
1 A2b 070
1 A4 151
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# 5da1c6c6
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A3 066
1 A4 151
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 6fbd79e6
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
1 A2 155
1 A3 066
2 A4 151
1 A4 156
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 068
2 P-A 005
1 P-A 007

# 7f7aaeda
Energy: Lightning
1 A1 098
1 A1 103
1 A1 225
1 A2 053
1 A2 148
1 A2 155
1 A3 146
1 A3a 021
1 A4 066
1 A4 151
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 002
1 P-A 005
1 P-A 007

# 8d36fda7
Energy: Lightning
1 A1 098
1 A1 103
1 A2 053
1 A2 150
1 A2b 070
1 A3a 021
1 A4 066
1 A4 151
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 B2 145
1 B2 150
1 P-A 002
1 P-A 005
1 P-A 007

# 91e23e48
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
2 A4 151
1 B1 225
1 B1 226
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
1 P-A 005
2 P-A 007

# 92964cd9
Energy: Lightning
1 A1 098
1 A1 225
1 A1a 027
1 A2 053
1 A2 147
1 A2 150
1 A2 155
1 A3a 021
1 A3a 065
1 A4 070
1 A4 151
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 005
1 P-A 007

# 95a9185c
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
2 A4 151
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# 96d9bca8
Energy: Lightning
2 A1 097
1 A1 098
1 A2 053
1 A2 150
1 A3 066
1 A3a 065
1 A4 151
1 B1a 025
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# a6424f28
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# a7a3304b
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 150
1 A3 063
2 B1 225
2 B1a 028
1 B1a 029
2 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# b956bbd8
Energy: Lightning
2 A1 098
1 A2 053
1 A2 147
1 A2 150
1 A3 066
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# bc2b2d25
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
2 A4 151
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# c535d450
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
2 A4 151
1 B1 225
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
2 P-A 007

# cffc3bfc
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
1 B1 225
2 B1a 024
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# d6de3e2c
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
2 A4 151
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 068
2 P-A 005
2 P-A 007

# d8ad1291
Energy: Lightning
2 A1 098
1 A1 110
2 A2 053
1 A2 147
1 A2 150
1 B1 225
2 B1a 024
1 B1a 028
2 B1a 029
1 B1a 066
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# d9cd43f2
Energy: Lightning
2 A1 098
2 A1 225
1 A2 053
1 B1 225
2 B1a 024
1 B1a 026
2 B1a 028
2 B1a 029
1 B1a 066
2 B1a 068
2 P-A 005
2 P-A 007

# e0de5c7e
Energy: Lightning
2 A1 098
2 A1 110
2 A2 053
1 A2 150
1 A2 155
1 A3 066
1 A4 151
2 B1a 024
2 B1a 029
1 B1a 066
2 B1a 068
1 P-A 005
2 P-A 007

# ee41691d
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
1 B1 223
2 B1a 024
2 B1a 028
