# 2642b39f
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 435220d9
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 759102d2
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 82fa8587
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A2 022
2 A2 146
1 A2 147
1 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 96e87035
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# c8d7cd77
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# d2e535f7
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A1a 068
1 A2 022
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# ec3d33c7
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
2 A2 146
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007
