# 00222516
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A3 147
2 A4a 020
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 0076389c
Energy: Water
2 A1 089
1 A1 225
1 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 A4a 023
2 B1 071
1 B1 073
1 B1 225
2 P-A 005
2 P-A 007

# 0097a28d
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A3 151
2 A4a 020
2 B1 071
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 00abd4b9
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 072
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 0121b70e
Energy: Water
1 A1 089
2 A2 150
1 A2b 070
2 A3 144
2 A4a 020
1 A4a 021
2 B1 071
1 B1 073
1 B1 223
1 B3b 015
1 B3b 068
2 P-A 005
1 P-A 006
2 P-A 007

# 01c2f382
Energy: Water
2 A1 089
2 A2 147
1 A2 150
1 A2 155
1 A2a 072
1 A2b 035
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 02619325
Energy: Water
1 A1 087
1 A1 088
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 071
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 0276e635
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 073
1 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# 02af859b
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
1 A2b 035
1 A3 144
2 A4a 020
1 B1 073
1 B1 225
2 P-A 005
2 P-A 007

# 036207cd
Energy: Water
1 A1 087
1 A1 089
2 A2 147
2 A2 150
2 A3 144
2 A4a 020
1 A4a 067
1 B1 071
1 B1 073
1 B1 225
1 B2 154
1 B2a 037
2 P-A 005
2 P-A 007

# 0368c57f
Energy: Water
2 A1 089
2 A2 147
1 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
2 B1 109
2 P-A 005
2 P-A 007

# 043e1c22
Energy: Metal, Water
2 A1 089
2 A2 150
1 A2 155
2 A2b 057
2 A3 144
1 A3 151
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 0440f758
Energy: Water
2 A1 087
1 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 072
1 B1 073
1 B1 121
1 B1 223
1 B1 225
1 P-A 005
2 P-A 007

# 045b2431
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 046caab7
Energy: Darkness, Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# 047d04b9
Energy: Water
2 A1 087
2 A1 089
2 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 073
2 P-A 005
1 P-A 006
2 P-A 007

# 048adacd
Energy: Water
2 A1 089
2 A2 147
1 A2 150
1 A2a 072
2 A3 144
1 A3 151
2 A4a 020
2 B1 071
1 B1 072
1 B1 073
1 B1 121
1 B1 225
1 P-A 005
2 P-A 007

# 049c48e6
Energy: Water
2 A1 089
2 A2 147
1 A2 150
2 A2a 072
1 A2b 035
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 04f428b7
Energy: Water
1 A1 087
2 A1 089
1 A2 147
1 A2 150
1 A2 155
2 A2a 072
1 A2b 035
2 A3 144
2 A4a 020
1 B1 071
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 059d4e2c
Energy: Water
1 A1 089
1 A2 147
2 A2 150
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
2 B1 225
1 B2 154
2 P-A 005
2 P-A 007

# 0601d2d2
Energy: Water
1 A1 088
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
1 B1 223
1 P-A 005
2 P-A 007

# 063b6551
Energy: Water
2 A1 089
2 A2 147
2 A2 150
1 A2b 035
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 06443768
Energy: Water
2 A1 087
2 A1 089
1 A2 147
2 A2 150
1 A2 155
2 A2a 072
2 A3 144
2 A4a 020
1 B1 073
2 P-A 005
1 P-A 006
2 P-A 007

# 06b2f74c
Energy: Water
1 A1 088
1 A1 089
1 A2 146
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
1 B1 225
1 P-A 005
2 P-A 007

# 06f70be7
Energy: Water
2 A1 087
2 A1 089
2 A2 147
1 A2 150
1 A2 155
2 A2a 072
1 A2b 035
2 A3 144
2 A4a 020
1 B1 073
2 P-A 005
2 P-A 007

# 077a9248
Energy: Water
1 A1 089
1 A1 225
1 A2 147
1 A2 150
1 A2a 072
1 A2b 070
2 A3 144
2 A4a 020
1 B1 072
1 B1 073
1 B1 109
1 B1 223
2 P-A 005
2 P-A 007
2 P-B 003

# 07cc9bde
Energy: Water
2 A1 087
2 A1 089
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
2 A2a 072
1 A3 066
2 A3 144
2 A4a 020
1 B1 073
2 P-A 005
2 P-A 007

# 08cc8788
Energy: Water
2 A1 087
2 A1 089
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
1 A2b 035
2 A3 144
2 A4a 020
1 B1 073
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 08fb1cba
Energy: Water
1 A1 089
2 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
1 B2 154
2 P-A 005
2 P-A 007

# 096935be
Energy: Water
2 A1 087
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A3 151
2 A4a 020
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 096f0ad0
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
1 A2b 070
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 0975160e
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 09bc4a9f
Energy: Water
1 A1 089
2 A2 147
1 A2 150
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 0ac30342
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
2 A2 150
1 A2a 072
2 A3 144
2 A4a 020
1 B1 073
1 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# 0acd57e2
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 0b6d3318
Energy: Water
1 A1 088
2 A1 089
2 A2 150
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 0b80e13d
Energy: Water
1 A1 087
2 A1 089
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
1 A2b 035
2 A3 144
1 A3a 064
2 A4a 020
1 B1 071
1 B1 073
2 P-A 005
1 P-A 006
2 P-A 007

# 0bcc3b31
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
2 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 0c21a547
Energy: Water
2 A1 087
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 073
1 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# 0c69a450
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
1 B1 073
1 B1 121
1 B1 225
2 P-A 007

# 0cd01e30
Energy: Water
2 A1 089
2 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 073
1 B2 145
2 P-A 005
2 P-A 007

# 0d09f401
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A4 053
2 A4a 020
2 B1 071
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 0d74dde3
Energy: Water
1 A1 088
2 A1 089
2 A2 147
1 A2 150
1 A2a 072
1 A2b 035
1 A3 144
2 A4a 020
2 B1 071
1 B1 073
2 B1 225
2 P-A 005
2 P-A 007

# 0d8650ed
Energy: Water
2 A1 089
1 A2 147
2 A2 150
1 A2 155
1 A2a 072
2 A3 144
2 A4a 020
2 B1 071
1 B1 072
1 B1 073
1 B2 154
2 P-A 005
2 P-A 007

# 0e50e7fb
Energy: Water
2 A1 089
1 A1 220
2 A2 150
1 A2a 072
2 A3 144
1 A4 041
1 A4 043
2 A4a 020
2 B1 071
1 B1 072
1 B1 073
2 P-A 005
2 P-A 007

# 0e5f8f9d
Energy: Water
2 A1 087
2 A1 089
2 A2 147
2 A2 150
1 A2a 072
1 A2b 035
2 A3 144
2 A4a 020
1 B1 073
1 B1 223
2 P-A 005
2 P-A 007

# 0e6a6875
Energy: Water
2 A1 089
1 A2 147
1 A2 150
1 A2 155
2 A2a 072
1 A2b 035
2 A3 144
