# 029de2d1
Energy: Darkness
1 A1a 068
2 A2 110
2 A2 147
1 A2 155
1 A2b 071
1 A3 151
1 A3a 064
2 A3b 066
2 A4 112
2 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# 03e8eed5
Energy: Darkness
1 A1a 068
1 A2 104
1 A2 110
1 A2 146
1 A2 147
1 A2 150
2 A2 154
2 A2b 070
1 A3 066
1 A3b 043
1 A4 112
2 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# 0bd889b2
Energy: Darkness
1 A1 087
1 A1 089
1 A2 110
1 A2 146
1 A2 148
1 A2b 070
2 A2b 072
1 A3 144
2 A3b 066
1 A4 077
1 A4 112
2 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# 209b4131
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
1 A2 147
1 A2a 010
1 A2b 070
1 A2b 071
1 A3 146
2 A4 112
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 2c06d424
Energy: Darkness
1 A1 225
2 A2 110
1 A2 146
2 A2 147
1 A2 148
2 A2 150
1 A2b 035
1 A2b 071
2 A4 112
1 A4 120
2 A4 134
2 P-A 005
2 P-A 007

# 32d59301
Energy: Darkness
1 A1 225
2 A2 104
2 A2 110
1 A2 155
1 A2b 070
1 A3 146
1 A3b 043
2 A4 112
2 A4 134
1 A4 157
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 421e231d
Energy: Darkness
1 A2 104
2 A2 110
1 A2 146
1 A2 147
2 A2 148
1 A2 155
1 A3 151
2 A4 112
2 A4 134
1 A4 158
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4aa660e6
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 146
1 A2 147
1 A2 154
1 A2 155
1 A2b 071
2 A3b 066
1 A4 070
1 A4 101
2 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 6573d2a5
Energy: Darkness
1 A1 087
1 A1 089
1 A2 110
1 A2 146
1 A2 148
1 A2b 070
1 A2b 071
2 A3 144
2 A3b 066
1 A4 077
1 A4 112
2 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# 66e87384
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
1 A2 148
1 A2b 035
1 A2b 070
1 A2b 071
1 A3b 034
1 A3b 056
2 A4 112
2 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# 8bc24085
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
1 A2 155
1 A2b 070
1 A2b 071
1 A3 146
1 A3b 043
2 A4 112
2 A4 134
1 A4 158
1 P-A 001
2 P-A 005
2 P-A 007

# 8de12755
Energy: Darkness
1 A1a 068
1 A2 110
2 A2 148
1 A2 155
1 A2b 070
1 A2b 071
1 A3 151
2 A4 112
2 A4 134
2 A4a 065
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# a56032ea
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
1 A2 110
2 A2 147
1 A2b 070
2 A4 101
2 A4 112
1 A4 120
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# beb81e5e
Energy: Darkness
2 A1 087
2 A1 089
2 A2 110
2 A2 148
2 A3 144
2 A4 112
2 A4 134
2 A4 157
2 P-A 005
2 P-A 007

# c3f35db8
Energy: Darkness
1 A1a 068
1 A2 110
2 A2 147
1 A2 155
1 A3b 043
1 A3b 066
2 A4 070
2 A4 112
2 B1 184
1 B1 223
1 B1 225
1 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# ccb1de6f
Energy: Darkness
1 A1 225
1 A2 110
1 A2 155
1 A2b 070
1 A2b 071
1 A3b 043
1 A4 070
2 A4 112
1 A4 158
2 B1 109
2 B1 184
1 B1 225
2 B1 226
1 P-A 006
2 P-A 007

# d8e3fd86
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 104
1 A2 110
1 A2b 071
2 A3b 066
2 A4 112
2 A4 134
2 B1 225
1 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# ec5b622c
Energy: Darkness
1 A1 087
1 A1 089
1 A2 110
1 A2 146
1 A2b 070
1 A2b 072
2 A3 144
1 A3b 043
2 A3b 066
1 A4 077
1 A4 112
2 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# f7e7acaa
Energy: Darkness
1 A1 225
2 A2 110
2 A2 147
1 A2 155
1 A2b 070
1 A3 146
1 A3b 034
2 A3b 055
1 A3b 056
2 A4 112
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# f960fe76
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
1 A2b 035
1 A2b 070
1 A2b 071
1 A3 146
2 A4 112
2 A4 134
1 A4 158
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007
