# 22fa04a4
Energy: Lightning
1 A1 096
1 A1 104
2 A1 105
2 A1 106
1 A1 223
2 A1 225
2 A1a 028
2 A1a 029
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 466a60ee
Energy: Lightning
1 A1 096
2 A1 105
2 A1 106
1 A1 223
2 A1 225
2 A1a 027
2 A1a 028
2 A1a 029
2 P-A 002
2 P-A 005
2 P-A 007

# 766eeb68
Energy: Lightning
1 A1 104
2 A1 105
2 A1 106
1 A1 198
1 A1 223
2 A1 225
2 A1a 028
2 A1a 029
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 816bf910
Energy: Lightning
2 A1 105
2 A1 106
1 A1 198
1 A1 223
2 A1 225
2 A1a 028
2 A1a 029
1 A1a 060
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 911eb9cf
Energy: Lightning
1 A1 096
1 A1 104
2 A1 105
2 A1 106
1 A1 223
2 A1 225
1 A1a 027
2 A1a 028
2 A1a 029
1 A1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 975c4cf2
Energy: Lightning
1 A1 096
1 A1 104
2 A1 105
2 A1 106
2 A1 223
2 A1 225
2 A1a 028
2 A1a 029
2 P-A 002
2 P-A 005
2 P-A 007

# acccade4
Energy: Lightning
2 A1 105
2 A1 106
1 A1 198
1 A1 223
2 A1 225
2 A1a 028
2 A1a 029
1 A1a 032
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b71c50c1
Energy: Lightning
1 A1 096
1 A1 104
2 A1 105
2 A1 106
1 A1 223
1 A1 225
2 A1a 028
2 A1a 029
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# ea713233
Energy: Lightning
1 A1 096
2 A1 105
2 A1 106
2 A1 223
2 A1 225
2 A1a 028
2 A1a 029
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
