# 0639b4ce
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 061
1 A2 104
2 A2 147
2 A2 148
2 A2 150
2 P-A 005
2 P-A 006
2 P-A 007

# 423cd66f
Energy: Lightning
2 A1 097
2 A1 098
1 A2 053
1 A2 056
1 A2 057
1 A2 061
1 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 153
2 A2 154
2 P-A 005
2 P-A 007

# 49711db9
Energy: Lightning
2 A1 098
1 A1 225
2 A2 051
2 A2 053
1 A2 056
1 A2 057
1 A2 061
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 63c9e823
Energy: Lightning
2 A1 098
1 A1 203
1 A1 225
2 A2 051
2 A2 053
1 A2 061
1 A2 104
1 A2 147
1 A2 148
2 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 9b534f81
Energy: Lightning
2 A1 098
1 A1 203
2 A1 225
2 A2 051
2 A2 053
1 A2 061
1 A2 104
1 A2 146
1 A2 147
1 A2 148
2 A2 150
2 P-A 005
2 P-A 007

# e477785a
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
1 A1a 030
2 A2 053
1 A2 061
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# f4473baf
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
1 A2 061
1 A2 104
2 A2 147
2 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007
