# 020eb271
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
2 A1 225
1 A1a 033
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0c311452
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 198
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 12f27ca1
Energy: Psychic
2 A1 128
2 A1 130
2 A1 132
1 A1 225
1 A2 150
1 A2 154
1 A2 155
1 A2b 069
2 A3 084
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 19968e75
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 205
1 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 1b66e6f9
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
1 A1 225
2 A1a 065
1 A1a 068
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 28e18349
Energy: Psychic
2 A1 128
2 A1 132
2 A2 068
1 A2 069
2 A2 147
1 A2b 070
2 A3 084
2 A3 144
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 3a21fe14
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 203
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5165456e
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 135
1 A1 136
1 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5302f24e
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 198
1 A1 203
1 A1 225
2 A1a 065
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 64861ffe
Energy: Psychic
2 A1 128
2 A1 130
2 A1 132
1 A1a 068
1 A2 078
1 A2 079
1 A2 146
2 A2 148
1 A2b 070
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 69f30305
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 225
2 A1a 065
1 A1a 068
2 A2 146
1 A2 147
1 P-A 002
2 P-A 005
2 P-A 007

# 6ffd2472
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7326abfa
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 73461c24
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 203
1 A1 223
2 A1 225
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# 75407144
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 225
2 A1a 065
2 A1a 068
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 75ecd0ac
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 198
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 78b0e39d
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7a2480dc
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
1 A1 132
1 A1 196
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 85e25e50
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 223
1 A1 225
1 A1a 033
1 A1a 065
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 8bf60e54
Energy: Psychic
2 A1 128
2 A1 132
1 A1 225
1 A1a 033
1 A1a 065
2 A2 068
2 A2 069
1 A2 078
1 A2 147
1 A2 154
1 A2a 069
1 P-A 001
2 P-A 005
2 P-A 007

# 8ea0b4be
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9281dbc9
Energy: Psychic
2 A1 128
2 A1 132
1 A1 223
1 A1 225
1 A1a 068
2 A2 068
1 A2 069
1 A2 078
1 A2 147
1 A2b 069
2 A3 144
2 P-A 005
1 P-A 006
2 P-A 007

# 984c1fd2
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
2 A1 225
2 A1a 065
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 9cb2afcc
Energy: Psychic
2 A1 128
2 A1 131
2 A1 132
1 A1 225
2 A1a 068
2 A2 068
2 A2 078
1 A2 147
1 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# a3ba0248
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 198
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a8252c46
Energy: Psychic
1 A1 127
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b4d37a26
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 196
1 A1 198
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b772e802
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 203
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# b9483c4b
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
1 A1 217
1 A1 218
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# c17e1b24
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# ca918012
Energy: Psychic
2 A1 128
2 A1 130
2 A1 131
2 A1 132
2 A1 225
1 A1a 056
2 A1a 065
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# cf2915ff
Energy: Psychic
2 A1 128
2 A1 130
