# 061c53cb
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 007
1 P-A 022

# 2610ba74
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 186
2 A1 187
2 A1 188
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 5be0065e
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 186
2 A1 187
2 A1 188
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7d5aa87d
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 186
2 A1 187
2 A1 188
1 A1 203
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 007

# 954316d8
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 186
2 A1 187
2 A1 188
2 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007

# a0dd1b5e
Energy: Psychic
1 A1 115
2 A1 117
2 A1 188
1 A1a 047
1 A1a 057
1 A2 078
1 A2 146
1 A2 148
1 A2 154
1 A2b 069
1 A2b 070
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# a747a5f5
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
2 A1 186
2 A1 187
2 A1 188
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# f9dfdf3f
Energy: Psychic
2 A1 115
1 A1 116
1 A1 117
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 A1 225
2 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007
