# 096b70b9
Energy: Fire
1 A1 225
2 A1a 056
2 A1a 068
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 148
2 A2 154
2 P-A 005
2 P-A 007

# 1af99662
Energy: Fire
1 A1 220
1 A1 225
2 A1a 056
1 A1a 068
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 673e9172
Energy: Fire, Water
1 A1 220
1 A1 225
2 A1a 056
1 A1a 068
2 A2 027
2 A2 028
2 A2 029
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# aa61ff01
Energy: Fire
1 A1 223
1 A1 225
2 A1a 056
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# cdb8d5de
Energy: Fire
1 A1 225
2 A1a 056
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 148
1 A2 150
2 A2 154
1 A2a 069
2 P-A 005
2 P-A 007

# e3869b28
Energy: Fire
1 A1 048
2 A1a 056
2 A1a 068
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# f0613b60
Energy: Fire
1 A1 223
2 A1a 056
2 A1a 068
2 A2 027
2 A2 028
2 A2 029
2 A2 146
1 A2 147
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007
