# 3f4bebfd
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 071
1 A3 151
1 A3a 064
1 B1a 037
2 B2 073
1 B2 145
1 B2 147
2 B2 155
2 P-A 005
1 P-A 006
2 P-A 007

# 5aa2c510
Energy: Psychic
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2b 035
1 A3a 064
1 B1 121
1 B1a 037
2 B2 073
1 B2 147
2 B2 155
2 P-A 005
2 P-A 006
2 P-A 007

# f3657ec4
Energy: Psychic
1 A1 225
1 A2 150
1 A2 154
1 A2a 073
1 A2b 035
1 A3 144
1 B1 225
1 B2 067
1 B2 068
1 B2 069
1 B2 070
2 B2 073
1 B2 145
1 B2 149
1 B2 155
2 P-A 005
2 P-A 007
