# 43f6323b
Energy: Grass
1 A1 219
2 A1a 004
2 A1a 006
1 A2 147
1 A2 150
1 A2b 070
2 A3 144
1 B1 225
2 B3 003
1 B3 153
2 P-A 005
2 P-A 007
2 P-B 056

# 7676ddcf
Energy: Grass
2 A1a 004
2 A1a 006
1 A2 150
2 A3 144
1 A3 147
2 A4 156
1 B1 219
1 B1 225
1 B2 017
2 B3 153
1 B3b 064
2 P-A 007
2 P-B 056

# 8a364bd4
Energy: Grass
1 A1 219
2 A1a 006
1 A2 148
1 A2 150
2 A3 144
1 A3 147
1 A3a 007
1 B1 225
1 B2 017
1 B2 145
2 B3 153
2 P-A 007
2 P-A 027
2 P-B 056

# 8e280a16
Energy: Grass
2 A1 219
2 A1a 004
1 A1a 005
2 A1a 006
2 A3 144
2 A4 156
2 B1 219
1 B1 223
1 B1 225
2 P-A 005
1 P-A 007
2 P-B 056

# c2d63a99
Energy: Grass
1 A1 225
2 A1a 004
2 A1a 006
1 A2 148
1 A2 150
2 A3 144
1 A3 147
1 A3a 007
1 B1 225
1 B2a 093
1 B3 003
1 P-A 002
1 P-A 005
2 P-A 007
2 P-B 056

# df1aad0c
Energy: Grass
1 A1 219
2 A1a 004
2 A1a 006
1 A2 150
2 A3 144
1 B1 225
1 B2 017
1 B2 145
1 B2 147
2 B3 153
2 P-A 005
2 P-A 007
2 P-B 056
