# 049cb637
Energy: Psychic
1 A1a 068
1 A2 146
1 A2 147
2 A2 150
2 A4 034
2 A4 066
2 B1 107
2 B1 108
1 B1 223
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 211c8059
Energy: Psychic
2 A1a 068
2 A2 073
1 A2 150
1 A2b 070
2 A4 034
2 A4a 023
2 B1 108
1 B1 223
2 B1 224
1 B1 225
2 P-A 005
2 P-A 007

# 68990c65
Energy: Psychic
2 A2 073
2 A2 147
1 A2 148
1 A2b 035
1 A2b 070
1 A2b 071
2 A4 034
1 A4 158
2 B1 108
1 B1 224
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# f88e8d0b
Energy: Psychic
1 A1 225
1 A1a 068
2 A2 073
2 A2 146
1 A2 150
1 A3a 064
2 A4 034
2 A4a 023
2 B1 108
1 B1 224
1 B1 226
2 P-A 005
2 P-A 007
