# 037df6dc
Energy: Water
2 A1 064
2 A1 068
2 A1 220
2 A2 031
2 A2 044
1 A2 132
2 A2 147
2 A2 148
2 P-A 001
1 P-A 002
2 P-A 007

# 0fb14ee0
Energy: Water
2 A1 064
2 A1 068
1 A1 220
2 A1a 022
2 A2 147
2 A2 148
2 A2a 020
2 A2a 072
1 A2b 018
2 P-A 005
2 P-A 007

# 14214e13
Energy: Fighting, Water
1 A1 031
2 A1 064
2 A1 068
2 A1 220
1 A1 225
1 A2 093
1 A2 132
2 A2 147
2 A2 148
2 A2 150
2 P-A 001
2 P-A 007

# 3e5ee921
Energy: Water
1 A1 062
2 A1 064
2 A1 068
1 A1 085
2 A1 214
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 4617fd3e
Energy: Water
2 A1 064
2 A1 068
2 A1 220
2 A1 223
1 A1 225
1 A1a 068
2 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 80203e2c
Energy: Water
2 A1 064
2 A1 068
2 A1 160
2 A1 220
1 A1 225
2 A2 044
2 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 9fa40491
Energy: Water
2 A1 064
2 A1 068
2 A1 220
1 A1 223
2 A1a 022
2 A2 147
2 A2 148
2 A2 150
2 P-A 001
1 P-A 005
2 P-A 007

# d5f1c25a
Energy: Water
1 A1 057
2 A1 064
2 A1 068
2 A1 081
1 A1 196
2 A1 216
2 A1 220
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007
