# 0ea622f8
Energy: Fighting
2 A1 142
1 A1 225
1 A1a 032
1 A1a 047
2 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 35267d5c
Energy: Fighting
2 A1 141
2 A1 142
1 A1 154
2 A1 198
2 A1 223
2 A1 225
1 A1a 032
1 A1a 047
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 392e21ce
Energy: Fighting
2 A1 141
2 A1 142
1 A1 154
1 A1 198
2 A1 223
1 A1 225
1 A1a 032
1 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 62375eb4
Energy: Fighting
2 A1 141
2 A1 142
1 A1 154
1 A1 198
2 A1 223
2 A1 225
1 A1a 032
1 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9ee72d73
Energy: Fighting
2 A1 142
1 A1 223
2 A1 225
1 A1a 032
2 A1a 041
2 A1a 047
1 A1a 060
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d811cfa2
Energy: Fighting
2 A1 141
2 A1 142
1 A1 154
2 A1 198
2 A1 223
1 A1 225
1 A1a 032
1 A1a 047
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# df55f03a
Energy: Fighting
2 A1 142
1 A1 154
2 A1 198
2 A1 223
2 A1 225
1 A1a 032
2 A1a 041
1 A1a 047
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
