# 0c70cc37
Energy: Darkness
1 A1a 068
1 A2 155
1 A3 151
1 A3a 064
1 A3b 043
1 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 A4a 051
2 A4a 052
2 P-A 005
2 P-A 007

# 2671e9eb
Energy: Darkness
1 A1 223
1 A1a 068
1 A2 147
1 A3b 043
1 A3b 056
2 A4 112
2 A4a 051
2 A4a 052
2 B1 184
1 B1 225
1 B1 226
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# b5f952f1
Energy: Darkness
1 A2 147
1 A2 155
1 A2b 070
1 A2b 071
1 A3 151
2 A3b 066
2 A4 112
2 A4 134
2 A4a 051
2 A4a 052
2 P-A 005
1 P-A 006
2 P-A 007

# c670249a
Energy: Darkness
2 A1 225
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
2 A4 112
2 A4a 051
2 A4a 052
2 B1 184
2 P-A 005
2 P-A 007

# dca6f082
Energy: Darkness
1 A1a 068
1 A2 110
2 A2 147
1 A2 154
1 A2 155
1 A2b 071
2 A4 112
2 A4 134
1 A4 158
2 A4a 051
2 A4a 052
2 P-A 005
2 P-A 007

# ede1a12d
Energy: Darkness
1 A1 225
1 A1a 068
1 A3 151
1 A3a 064
1 A3b 043
1 A3b 056
2 A3b 066
2 A4 112
2 A4 134
2 A4a 051
2 A4a 052
2 P-A 005
2 P-A 007
