# 0fd159c1
Energy: Water
2 A1 220
2 A2 150
2 A2a 072
2 A4a 023
2 B1 056
2 B1 057
2 B1 219
1 B1 223
2 B1 225
1 P-A 005
2 P-A 007

# 5a869b2c
Energy: Water
1 A2 150
1 A2b 070
1 A4 157
2 A4a 023
2 B1 056
2 B1 057
1 B1 074
1 B1 075
1 B1 219
1 B1 225
1 B2 145
2 B3 152
2 P-A 005
2 P-A 007

# b224a1cd
Energy: Water
2 A1 220
1 A1 225
2 A2 147
1 A2 150
2 A2a 072
2 A4a 023
2 B1 056
2 B1 057
1 B1 109
1 B1 225
2 P-A 005
2 P-A 007

# c91518c7
Energy: Water
2 A1 220
1 A2 150
1 A2a 072
1 A3 142
1 A3a 064
2 A4a 023
2 B1 056
2 B1 057
1 B1 109
1 B1 219
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# d15d4d3c
Energy: Water
2 A1 220
1 A1 225
2 A2a 072
1 A2b 071
2 A4a 023
2 B1 056
2 B1 057
2 B1 219
2 B1 225
2 P-A 005
2 P-A 007

# ddb436ec
Energy: Water
2 A1 220
1 A1 225
1 A2 150
2 A2a 072
2 A4a 023
2 B1 056
2 B1 057
2 B1 219
1 B1 223
2 B1 225
1 P-A 005
2 P-A 007
