# 199c8895
Energy: Fighting
2 A1 130
2 A1 186
2 A1 187
2 A1 188
2 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 2b2a4c69
Energy: Fighting
2 A1 130
2 A1 186
1 A1 187
2 A1 188
1 A2 069
2 A2 095
1 A2 147
1 A2a 036
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 624254b3
Energy: Fighting
2 A1 130
2 A1 186
1 A1 187
2 A1 188
1 A2 069
2 A2 095
1 A2 147
1 A2a 036
2 A3 144
1 A3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 78d3d5e7
Energy: Fighting
2 A1 130
2 A1 186
1 A1 187
2 A1 188
1 A2 069
2 A2 095
2 A2 147
1 A2a 036
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# bec4b192
Energy: Fighting
2 A1 130
2 A1 186
1 A1 187
2 A1 188
1 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2a 036
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# dd63fac6
Energy: Fighting
2 A1 130
2 A1 186
1 A1 187
2 A1 188
1 A2 069
2 A2 095
1 A2 147
1 A2 148
1 A2a 036
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007
