# 002706dc
Energy: Fighting
1 A1 225
1 A2 088
1 A2 089
1 A2 144
1 A2 150
2 A3 149
2 A4 066
2 B1 219
2 B1 225
2 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 0272888b
Energy: Lightning
1 A1 223
1 A2 150
1 A2b 071
2 A3 066
1 A3 149
1 A3 151
1 A3a 021
2 A4 066
1 A4 151
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 038a2dd6
Energy: Lightning
1 A1 223
1 A2 148
1 A2 150
1 A2b 071
2 A3 066
1 A3 149
1 A3a 021
2 A4 066
2 A4 151
1 B1 225
1 B1a 069
1 B2 127
1 B2 154
2 P-A 005
2 P-A 007

# 05bf951c
Energy: Lightning
1 A1 223
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3 066
1 A3 149
2 A3a 021
2 A4 066
1 A4 151
1 B1 225
1 B1a 069
1 B2 127
1 B2 154
2 P-A 005
2 P-A 007

# 08d13715
Energy: Grass
1 A1 223
1 A2 150
2 A3 066
2 A3 146
1 A3 149
2 A3a 008
1 A3a 042
2 A4 066
1 B1 225
1 B2 127
1 B2 145
1 B2 147
2 P-A 005
2 P-A 007

# 0a68d76c
Energy: Lightning
2 A1 223
1 A1 225
1 A2 150
1 A2b 071
2 A3 066
2 A3 149
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 103e8be4
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
1 A2b 071
2 A3 066
2 A3 149
2 A4 066
2 A4 151
1 B1 219
2 B2 127
1 B2 154
2 P-A 005
2 P-A 007

# 11ee9fea
Energy: Lightning
2 A1 223
1 A1 225
1 A2 150
1 A2b 071
2 A3 066
2 A3 149
1 A3 151
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 13848d79
Energy: Lightning
1 A1 223
2 A2 148
1 A2 150
1 A2b 071
2 A3 066
1 A3 149
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
2 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 14f743e6
Energy: Grass
1 A1 223
1 A1 225
1 A2b 070
2 A2b 071
2 A3 149
2 A4 066
2 B1 219
2 B1a 069
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# 184e6271
Energy: Lightning
1 A1 223
1 A1 225
1 A2b 070
2 A2b 071
2 A3 149
2 A4 066
2 B1 219
2 B1a 069
1 B2 127
1 B2 145
2 P-A 005
1 P-A 006
2 P-A 007

# 1b80ca04
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
1 A2b 071
1 A3 066
1 A3 149
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
2 B2 138
1 B2 145
2 B2 154
2 P-A 005
2 P-A 007

# 1c611458
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 066
1 A3 149
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# 1c9192bf
Energy: Darkness
1 A2 150
1 A2b 071
1 A3 066
2 A3 146
1 A3 149
1 A3 151
2 A3a 042
2 A4 066
1 A4 120
1 B1 225
1 B1a 069
1 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 204b7c79
