# 03227eb1
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
1 A1 046
1 A1 047
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0b1894ad
Energy: Fire
2 A1 033
1 A1 034
1 A1 035
2 A1 036
2 A1 223
2 A3 144
2 A4 032
2 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# 0ca4af83
Energy: Fire
1 A1 035
1 A1 036
1 A1 225
1 A2 150
2 A2b 008
1 A2b 071
1 A3 144
1 A4a 010
2 B1 217
1 B1 225
1 B1a 012
1 B2 145
1 B2a 093
1 B2b 008
1 P-A 005
1 P-A 006
2 P-A 007

# 0ed983c0
Energy: Fire
2 A1 033
1 A1 034
1 A1 035
2 A1 036
1 A1 225
1 A2b 071
2 A3 144
1 A3 155
2 A4 032
1 B1 225
2 P-A 005
2 P-A 006
2 P-A 007

# 1187d351
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
1 A1 047
2 A1 217
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 28c56d8b
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
2 A1 036
1 A1 047
1 A1 218
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2fbaf57d
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
2 A1 042
2 A1 043
1 A1 046
1 A1 051
1 A1 052
1 A1 223
2 P-A 005
2 P-A 006
2 P-A 007

# 2fe283e2
Energy: Fire
1 A1 033
1 A1 035
1 A1 036
1 A1 047
1 A1 225
2 A3 144
2 A3 155
2 B1 217
1 B1 225
1 B2b 007
2 B2b 008
1 P-A 001
2 P-A 005
2 P-A 007

# 330e9fc0
Energy: Fire
1 A1 022
2 A1 033
2 A1 034
1 A1 035
2 A1 036
1 A1 047
1 A1 218
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 33c453bb
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
1 A1 047
1 A1 211
1 A1 216
1 A1 217
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 39eb8f17
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
1 A1 042
1 A1 043
1 A1 044
1 A1 047
2 A1 198
1 A1 221
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3a910c7a
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
2 A1 036
1 A1 046
1 A1 047
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 3c113a0e
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
1 A1 047
2 A1 051
2 A1 052
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# 3e79d5e5
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
2 A1 037
2 A1 038
1 A1 047
1 A1 221
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 41a4d29a
Energy: Fire
2 A1 033
1 A1 035
2 A1 036
1 A1 225
1 A2b 071
2 A3 144
1 A3 155
2 A4 032
1 A4 077
1 B1 217
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 43e81018
Energy: Fire
2 A1 033
2 A1 034
2 A1 035
1 A1 036
1 A1 046
1 A1 047
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4fd455e2
Energy: Fire
2 A1 033
2 A1 034
2 A1 035
1 A1 036
1 A1 047
2 A1 218
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 54f9217b
Energy: Fire
2 A1 033
2 A1 034
1 A1 035
1 A1 036
2 A1 042
2 A1 043
1 A1 047
1 A1 048
1 A1 203
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 6861d0a5
Energy: Fire
2 A1 033
1 A1 035
1 A1 036
1 A1 225
1 A2 150
1 A2 155
1 A2b 010
