# 11df9065
Energy: Fighting
2 A1 224
1 A2 092
1 A2 150
2 B1 225
2 B1a 038
2 B3 079
1 B3 081
1 B3 149
1 B3 154
2 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007

# 311919ea
Energy: Fighting
2 A2 092
1 A2 150
2 A4 102
2 B1 225
2 B3 079
1 B3 081
2 B3a 036
1 B3a 069
1 B3a 072
2 P-A 002
2 P-A 005
2 P-A 007

# 3dca5e55
Energy: Fighting
2 A2 091
2 A2 092
1 A2 147
1 A2 150
2 A4 102
2 B1 225
1 B3 081
2 B3a 036
2 B3a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 6491fb68
Energy: Fighting
2 A1 150
2 A1 224
1 A2 092
1 A2 150
1 B1 225
2 B3 079
1 B3 081
1 B3 149
1 B3 154
2 B3a 036
1 B3a 069
1 B3a 072
2 P-A 005
2 P-A 007

# 859b497f
Energy: Fighting
2 A2 091
2 A2 092
1 A2 147
1 A2 150
1 A2b 070
1 B1 223
1 B1 225
2 B2 145
1 B3 081
1 B3 149
1 B3 154
2 B3a 036
2 P-A 005
2 P-A 007

# a89881a6
Energy: Fighting
1 A1 154
2 A2 091
1 A2 092
1 A2 150
1 A4 102
1 B1 225
1 B2 154
1 B3 081
1 B3 149
1 B3 154
2 B3a 036
2 B3a 069
1 B3a 072
2 P-A 005
2 P-A 007

# d261ede9
Energy: Fighting
2 A2 091
2 A2 092
1 A2 150
2 A4 102
2 B1 225
1 B2 147
1 B3 081
2 B3a 036
1 B3a 069
1 B3a 072
1 P-A 002
2 P-A 005
2 P-A 007

# f826d5c1
Energy: Fighting
2 A2 092
1 A2 150
2 A4 102
2 B1 225
1 B2 145
2 B3 079
1 B3 081
2 B3a 036
1 B3a 069
2 P-A 002
2 P-A 005
2 P-A 007

# feab6734
Energy: Fighting
2 A2 091
2 A2 092
1 A2 150
2 A4 102
2 B1 225
1 B3 081
2 B3a 036
2 B3a 072
2 P-A 002
2 P-A 005
2 P-A 007
