# 0b744b5f
Energy: Psychic
1 A1 129
2 A1a 068
1 A2 078
1 A2 146
2 A2 147
1 A2 155
2 A2b 035
1 A2b 069
1 A3 085
1 A3 087
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 25d8c1ce
Energy: Psychic
1 A1 225
2 A2 078
1 A2 146
1 A2 147
1 A2 150
2 A2b 035
1 A2b 069
1 A2b 070
2 A3 085
1 A3 086
1 A3 087
2 A3 144
2 P-A 005
2 P-A 007

# 6e5b426e
Energy: Psychic
1 A1 225
2 A1a 068
1 A2 146
1 A2 148
2 A2a 063
2 A2a 074
2 A2b 035
1 A3 085
1 A3 087
1 A3 142
2 A3 144
2 P-A 005
2 P-A 007

# 9dd4a6d8
Energy: Psychic
1 A1 128
1 A1 225
1 A2 078
1 A2 146
1 A2 147
1 A2 150
2 A2b 035
1 A3 084
1 A3 085
1 A3 087
1 A3 144
1 A3 146
1 A3 151
2 P-A 001
2 P-A 005
2 P-A 007
