# 373b809a
Energy: Lightning
1 A2 150
1 A3 066
1 A3a 021
1 A4 066
1 A4 151
1 B1 223
2 B1 225
1 B1 226
2 B2 056
1 B2 145
2 B2a 042
2 B2a 086
1 P-A 005
1 P-A 006
2 P-A 007

# 66825a1b
Energy: Lightning
1 A1 225
1 A2 150
1 A3 066
1 A3a 021
1 A4 066
1 B1 219
2 B1 225
2 B2 056
2 B2 145
2 B2a 042
2 B2a 086
2 P-A 005
2 P-A 007

# 78452ff8
Energy: Lightning
1 A3a 021
2 A4 156
2 B1 223
2 B2 056
1 B2 144
2 B2 150
2 B2a 042
2 B2a 086
2 B2a 093
2 P-A 002
2 P-A 005

# 98fc74d2
Energy: Lightning
1 A1 223
1 A2 150
1 A3 066
1 A3 151
1 A3a 021
1 A3a 064
1 A3a 065
1 A4 066
2 B1 225
1 B1 226
2 B2 056
1 B2 153
2 B2a 042
1 P-A 005
1 P-A 006
2 P-A 007

# b2e56fe8
Energy: Lightning
1 A2 147
1 A2b 070
1 A3 066
1 A3a 021
1 A3a 065
1 A4 066
1 B1 225
1 B1 226
1 B2 056
2 B2 145
1 B2 150
1 B2a 042
2 B2a 086
1 P-A 002
2 P-A 005
2 P-A 007

# c330c2f2
Energy: Lightning
2 A2 148
1 A3 066
1 A3a 021
1 A4 066
2 B1 225
1 B1 226
2 B2 056
2 B2 145
2 B2a 042
2 B2a 086
2 P-A 005
2 P-A 007

# e3b0b282
Energy: Lightning
1 A1 225
1 A2 150
1 A3 066
1 A3 151
1 A3a 021
1 A4 066
1 B1 225
1 B1 226
2 B2 056
1 B2 145
2 B2a 042
2 B2a 086
1 B2a 093
2 P-A 005
2 P-A 007
