# 08cf2fc8
Energy: Grass
2 A1 001
1 A1 002
2 A1 003
2 A1 219
2 A2 022
1 A2 146
2 A3 144
2 A3 147
1 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# 3d6ce972
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
2 A1 219
1 A1 225
2 A2 022
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 3d75e7e8
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
2 A1 219
2 A1a 056
2 A2 022
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 47e4c06b
Energy: Grass
2 A1 003
2 A1 219
1 A1 225
2 A2 022
2 B1 219
2 B1a 001
2 B1a 002
2 B1a 067
1 P-A 002
2 P-A 005
2 P-A 007

# 67bbe3d9
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
1 A1 005
2 A1 219
1 A1 225
1 A1a 068
2 A2 022
1 A2 147
1 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# 7565e334
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
2 A1 219
1 A1 225
2 A2 022
1 A2 146
1 A2 147
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d445ad7c
Energy: Grass
2 A1 003
2 A1 219
2 A2 022
1 A3a 064
2 B1 219
2 B1a 001
2 B1a 002
2 B1a 067
1 P-A 002
2 P-A 005
2 P-A 007

# ef249cc4
Energy: Grass
2 A1 001
2 A1 002
2 A1 003
2 A1 219
2 A2 022
2 A2 146
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007
