# 0106fbc1
Energy: Grass
2 A1 219
1 A1 223
1 A1 225
1 A1a 003
1 A2 146
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 154
2 P-A 005
2 P-A 007

# 0f5cb95a
Energy: Grass
1 A1 219
1 A1a 003
1 A2 146
1 A2 155
1 A2b 069
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 25bbbe0e
Energy: Grass
1 A1 219
1 A1 225
1 A1a 003
1 A2 155
2 A3 018
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
1 A3b 004
2 P-A 005
2 P-A 007

# 26265710
Energy: Grass
1 A1 225
1 A1a 003
1 A2 150
1 A2 155
1 A2b 071
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# 39c72a98
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 146
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# 5c50200c
Energy: Grass
2 A1 219
1 A1a 003
1 A2b 005
1 A2b 007
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# 6c234e53
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2b 070
2 A3 018
2 A3 020
2 A3 144
1 A3 146
1 A3 147
1 A3 151
2 A3 154
1 A3 155
1 P-A 005
2 P-A 007

# 73eeea40
Energy: Grass
2 A1 219
1 A1a 003
1 A2 146
1 A2 147
1 A2b 072
2 A3 018
1 A3 019
2 A3 020
2 A3 144
1 A3 147
1 A3 151
1 P-A 002
2 P-A 005
2 P-A 007

# 7e246ae3
Energy: Grass
2 A1 219
1 A1a 003
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 A3 155
2 A3b 003
1 A3b 004
2 P-A 005
2 P-A 007

# 93906047
Energy: Grass
1 A1 198
2 A1 219
1 A1 225
1 A1a 003
1 A1a 068
2 A3 018
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# 978cc803
Energy: Grass
2 A1 219
1 A1a 003
1 A2 146
1 A2b 069
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# 9c1d2609
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A1a 068
2 A3 018
2 A3 020
1 A3 024
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# a3983e27
Energy: Grass
1 A1 219
1 A1a 003
1 A2b 069
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 A3 155
2 P-A 005
2 P-A 007

# b03f3867
Energy: Grass
1 A1 219
1 A1a 003
1 A2 150
1 A3 018
2 A3 020
1 A3 142
2 A3 144
2 A3 147
2 A3 154
1 A3b 003
1 A3b 004
2 P-A 005
1 P-A 006
2 P-A 007

# b8f8fcd8
Energy: Grass
1 A1 219
1 A1a 003
1 A2 146
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
2 A3 155
1 P-A 005
2 P-A 007

# cf422de1
Energy: Grass
1 A1 219
1 A1a 003
1 A2 146
1 A2 150
1 A2b 069
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# d47f1340
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 146
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
2 A3b 003
1 A3b 004
1 P-A 005
2 P-A 007

# d5c4e051
Energy: Grass
2 A1 219
1 A1 225
1 A1a 003
1 A2 150
1 A2b 069
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 154
2 P-A 005
2 P-A 007

# dc2d4d18
Energy: Grass
1 A1 219
1 A1 225
1 A1a 003
1 A2b 069
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
1 A3 155
2 P-A 005
2 P-A 007

# eac22f47
Energy: Grass
2 A1 219
1 A1a 003
1 A2 146
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 151
1 A3 154
1 A3 155
2 P-A 005
2 P-A 007

# ecf8e0a1
Energy: Grass
1 A1a 003
1 A2 146
1 A2 150
1 A2 155
1 A2b 005
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# f6aba611
Energy: Grass
1 A1a 003
2 A1a 068
1 A2 146
2 A3 018
2 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007
