# 17173d04
Energy: Metal
1 A1 225
2 A2 148
1 A2 150
2 A3 085
2 A3 122
2 A3 144
1 A3 155
2 A4 124
1 A4 153
2 B1 225
2 P-A 005
2 P-A 007

# 2230fb7e
Energy: Metal
1 A1 225
1 A2 150
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 155
2 A4 124
2 A4 153
1 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 6ad7737b
Energy: Metal
1 A1 225
1 A2 111
1 A2 148
1 A2 155
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
1 A4 124
1 A4 153
1 A4 160
2 B1 225
1 B2 145
1 P-A 005
1 P-A 007

# 6d2c5e92
Energy: Metal
2 A2 146
2 A2 150
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4 124
2 A4 153
2 A4 160
2 P-A 007

# 6f12b22b
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 155
2 A3 085
2 A3 122
2 A3 144
1 A3 146
1 A4 124
1 B1 225
2 B2 148
2 P-A 005
2 P-A 007

# 6f559c95
Energy: Metal
1 A1 225
1 A2 111
1 A2 150
1 A2b 070
2 A3 085
2 A3 122
2 A3 144
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 866b1e50
Energy: Metal
1 A2 111
2 A2 146
2 A2 150
2 A3 085
2 A3 122
2 A3 144
1 A3 155
1 A4 124
2 A4 153
2 A4 160
1 P-A 005
2 P-A 007

# 8b2a0b62
Energy: Metal
1 A2 111
2 A2 146
2 A2 150
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
1 A4 124
2 A4 153
2 A4 160
2 P-A 007

# 8f1a978c
Energy: Metal
1 A1 225
1 A2 111
1 A2 147
1 A2 150
1 A2 155
2 A3 085
2 A3 122
2 A3 144
1 A3 151
1 A4 124
2 A4 153
2 P-A 005
1 P-A 006
2 P-A 007

# 9a03e30b
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
2 A3 085
2 A3 122
2 A3 144
1 A4 124
1 B1 225
2 B2 148
2 P-A 005
2 P-A 007

# a00b550f
Energy: Metal
1 A1 225
1 A2 150
2 A3 085
2 A3 122
2 A3 144
2 A4 124
1 A4 147
2 A4 153
1 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# a40ee2f8
Energy: Metal
2 A2 111
1 A2 148
1 A2 150
1 A2b 070
2 A3 085
2 A3 122
2 A3 144
1 A4 124
2 A4 153
1 A4 160
1 P-A 002
2 P-A 005
2 P-A 007

# aeb6a34f
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 150
1 A2 155
2 A3 085
2 A3 122
2 A3 144
1 A4 124
1 A4 153
1 B1 225
1 B2 148
2 P-A 005
2 P-A 007

# b0b441bf
Energy: Metal
1 A1 225
2 A2 111
1 A2 147
2 A2 148
1 A2 150
2 A3 085
2 A3 122
2 A3 144
2 A4 124
1 A4 160
2 P-A 005
2 P-A 007

# b54529d7
Energy: Metal
1 A1 225
2 A2 148
1 A2 150
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
1 A4 124
1 A4 153
1 B1 225
1 B2a 093
1 P-A 005
2 P-A 007

# b9e4e226
Energy: Metal
1 A2b 070
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 151
2 A3 155
1 A3b 067
1 A4 124
1 P-A 001
2 P-A 005
2 P-A 007

# c419e36d
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A2 155
2 A3 085
2 A3 122
2 A3 144
1 A4 124
1 B1 225
1 B2 148
2 P-A 005
2 P-A 007

# c45f4258
Energy: Metal
1 A1 225
1 A2 150
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
2 A4 124
2 A4 153
2 A4 160
1 P-A 005
1 P-A 006
2 P-A 007

# c6e1eeeb
Energy: Metal
1 A1 198
1 A1a 068
1 A2a 075
2 A3 085
2 A3 122
2 A3 144
1 A3 155
2 A4 124
2 A4 153
1 A4 160
1 P-A 001
2 P-A 005
2 P-A 007

# ca4a93ac
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 155
2 A3 085
2 A3 122
2 A3 144
1 A4 124
1 B1 225
2 B2 148
2 P-A 005
2 P-A 007

# eac8462f
Energy: Metal
1 A1 225
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 151
2 A4 124
2 A4 153
1 A4 160
2 P-A 005
2 P-A 007

# f8fcc2eb
Energy: Metal
1 A1 225
2 A2 150
2 A3 085
2 A3 122
2 A3 144
2 A4 124
1 A4 147
2 A4 153
1 B1 225
1 B2 145
2 P-A 005
2 P-A 007
