# 307932b7
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 225
1 A1a 047
1 A1a 068
2 A2 146
2 A2 148
1 A2 150
2 A2a 036
2 P-A 005
2 P-A 007

# 63872bab
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
1 A1 225
2 A1a 068
1 A2 146
1 A2 148
1 A2 150
2 A2a 036
2 P-A 005
2 P-A 007

# bafe7887
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 225
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2a 036
1 P-A 001
2 P-A 005
2 P-A 007

# d0b7a753
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 225
2 A1a 068
2 A2 146
2 A2 148
1 A2 150
2 A2a 036
2 P-A 005
2 P-A 007
