# 020a863f
Energy: Metal
2 A1 224
1 A1 225
1 A2 150
1 A2b 071
1 A4 156
2 B1 219
2 B1a 038
2 B1a 052
2 B2 145
1 B2a 077
1 B2a 093
2 P-A 005
2 P-A 007

# 08fec770
Energy: Metal
1 A1 225
2 A2 150
2 A2a 075
2 A2b 070
1 A3 142
1 A3 151
1 A3a 064
1 A4 153
1 B1 225
1 B1a 038
1 B1a 052
1 B1a 069
2 P-A 001
1 P-A 006
2 P-A 007

# 0fe1d44f
Energy: Metal
2 A1 224
1 A1 225
1 A2 150
1 A2b 072
1 A4 066
2 B1 219
1 B1 225
2 B1a 038
2 B1a 052
2 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# 1192130e
Energy: Metal
2 A1 224
1 A2 150
1 A2b 070
1 A3a 064
2 A4 092
2 B1 219
2 B1 225
2 B1a 052
2 B2 145
1 B2 153
1 B2a 077
1 P-A 005
2 P-A 007

# 13084c54
Energy: Metal
2 A1 224
1 A2 150
2 A2b 070
2 A4 092
2 B1 219
1 B1 223
2 B1 225
2 B1a 052
1 B1a 069
2 P-A 001
1 P-A 005
2 P-A 007

# 203dc140
Energy: Metal
2 A1 224
1 A1 225
1 A2 022
1 A2 150
2 A2b 070
1 A3 142
1 B1 219
2 B1 225
2 B1a 038
1 B1a 052
1 B1a 069
1 B2 154
2 P-A 001
2 P-A 007

# 2af5ef18
Energy: Metal
2 A1 224
1 A1 225
1 A2 150
2 A2b 070
1 A3a 064
2 B1 219
1 B1 225
1 B1a 038
2 B1a 052
1 B1a 069
2 P-A 001
2 P-A 006
2 P-A 007

# 3e2b1ae2
Energy: Metal
2 A1 224
1 A2 150
1 A2a 075
1 A2b 070
1 A3 151
1 B1 219
1 B1 225
2 B1a 038
2 B1a 052
2 B2 145
2 B2 148
1 B2 153
1 P-A 005
2 P-A 007

# 424f19cf
Energy: Metal
2 A1 224
1 A1 225
1 A2 022
1 A2 155
1 A2b 070
1 A2b 071
1 A4 157
2 B1 219
2 B1a 038
2 B1a 052
2 B2 145
2 P-A 005
2 P-A 007

# 430a8e9c
Energy: Metal
2 A1 224
2 A1 225
1 A2 150
2 A2b 070
1 A2b 072
1 A3a 064
1 A4 092
2 B1 219
1 B1 225
2 B1a 052
1 B1a 069
2 P-A 001
2 P-A 006

# 4836ed52
Energy: Metal
2 A1 224
1 A1 225
1 A2 150
1 A2b 070
1 A3 151
2 A4 092
1 A4a 023
2 B1 219
1 B1 225
2 B1a 052
1 B1a 069
2 P-A 001
1 P-A 005
2 P-A 007

# 4de1f268
Energy: Metal
2 A1 150
2 A1 224
1 A1 225
1 A2 150
1 A2a 075
1 A4 032
1 A4 066
1 A4a 023
2 B1 219
1 B1 223
1 B1 225
2 B1a 052
2 P-A 005
2 P-A 007

# 55036db5
Energy: Fighting
2 A1 224
1 A2 150
2 A2b 070
2 B1 219
2 B1 225
2 B1a 038
2 B1a 052
1 B1a 069
2 B2 145
2 P-A 001
2 P-A 007

# 5ccc8e58
Energy: Metal
2 A1 224
2 A1 225
1 A2 150
1 A2b 070
1 A2b 072
2 A4 156
2 B1 219
1 B1 225
1 B1a 038
1 B1a 052
