# 05abaf03
Energy: Fighting
2 A1 154
2 A2 121
1 A2 146
2 A2 148
2 A2 150
1 A2 155
2 A2a 046
2 A2a 047
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 09b120b6
Energy: Fighting
2 A1 154
1 A1a 047
2 A2 121
1 A2 146
1 A2 147
2 A2 150
1 A2a 036
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 0efd8265
Energy: Fighting
2 A1 154
1 A1 225
1 A1a 047
1 A2 146
2 A2 148
1 A2 150
1 A2 155
2 A2a 045
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 14105e49
Energy: Fighting
2 A1 154
1 A1a 047
2 A2 146
2 A2 148
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 148a1f04
Energy: Fighting
2 A1 154
1 A1 225
1 A1a 047
2 A2 146
1 A2 148
1 A2 150
1 A2 152
2 A2a 045
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 20300a80
Energy: Fighting
2 A1 154
1 A1a 047
2 A2 146
1 A2 148
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 249a687a
Energy: Fighting
2 A1 154
1 A1a 047
2 A2 121
2 A2 146
2 A2 150
1 A2 155
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 24b01ae4
Energy: Fighting
2 A1 154
1 A1 225
1 A1a 047
1 A2 146
1 A2 150
1 A2 155
1 A2a 036
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 2f3c6e2e
Energy: Fighting
2 A1 154
1 A1 225
2 A1a 047
1 A2 146
1 A2 150
1 A2 154
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 322fe40b
Energy: Fighting
2 A1 154
1 A1 225
1 A1a 047
1 A2 122
1 A2 146
2 A2 150
2 A2a 045
1 A2a 046
2 A2a 047
1 A2b 070
1 A2b 072
1 P-A 002
2 P-A 005
2 P-A 007

# 34ac3cd4
Energy: Fighting
2 A1 154
1 A1 225
2 A2 121
1 A2 146
2 A2 147
2 A2 150
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 3e4f23ca
Energy: Fighting
2 A1 154
2 A1a 047
2 A2 121
2 A2 146
2 A2 150
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 40a0755e
Energy: Fighting
2 A1 154
1 A1a 047
1 A2 146
1 A2 148
1 A2 150
1 A2 155
2 A2a 045
2 A2a 046
2 A2a 047
1 A2b 069
1 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# 5cbbc4db
Energy: Fighting
2 A1 154
1 A1a 047
2 A2 121
2 A2 146
2 A2 148
2 A2 150
1 A2 154
2 A2a 046
2 A2a 047
2 P-A 005
2 P-A 007

# 632a0f17
Energy: Fighting
2 A1 154
1 A1 225
2 A2 121
1 A2 146
2 A2 148
2 A2 150
1 A2a 036
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 74913530
Energy: Fighting
2 A1 154
1 A1a 047
1 A2 146
2 A2 148
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 7f7a3d5b
Energy: Fighting
2 A1 154
2 A1a 047
1 A2 146
1 A2 147
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 7fdd8ed6
Energy: Fighting
2 A1 154
1 A1a 047
2 A2 121
2 A2 146
1 A2 147
2 A2a 046
2 A2a 047
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 807f761c
Energy: Fighting
2 A1 154
2 A1a 047
2 A2 146
1 A2 147
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 88b000bb
Energy: Fighting
2 A1 154
1 A1 225
2 A2 146
1 A2 147
2 A2 150
1 A2a 036
2 A2a 045
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 8b3c0736
Energy: Fighting
2 A1 154
2 A2 146
2 A2 147
2 A2 150
1 A2a 036
2 A2a 045
2 A2a 046
2 A2a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 8f2d060a
Energy: Fighting
2 A1 154
1 A1 225
1 A1a 047
1 A2 146
2 A2 148
1 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 9547ec2f
Energy: Fighting
2 A1 154
