# 19f1b2f0
Energy: Water
2 A1 220
1 A2 050
2 A2 146
1 A2 147
1 A2 148
1 A2a 071
1 A2a 072
1 A2b 016
2 A2b 018
2 A2b 019
1 A2b 070
2 P-A 005
2 P-A 007
1 P-A 053

# 3694ce42
Energy: Water
2 A2 050
1 A2 146
2 A2 147
1 A2 150
2 A2 154
1 A2a 069
1 A2a 071
2 A2a 072
2 A2b 018
2 A2b 019
2 P-A 005
2 P-A 007

# 47572b9f
Energy: Water
2 A1 220
2 A2 050
2 A2 147
1 A2a 069
1 A2a 071
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 5a8996fa
Energy: Water
2 A1a 068
2 A2 050
1 A2 147
1 A2 150
2 A2 154
1 A2 155
2 A2a 071
2 A2b 018
2 A2b 019
1 A2b 071
2 P-A 005
2 P-A 007
