# 04e26221
Energy: Water
2 A1 074
2 A1 076
1 A1 225
2 A2 146
2 A2 147
2 A2 150
2 A2a 072
1 A2a 073
2 P-A 001
2 P-A 005
2 P-A 007

# 1cfb6dfb
Energy: Water
2 A1 074
2 A1 076
1 A1 091
1 A1 198
1 A1 210
1 A1 218
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 3d6b02d0
Energy: Water
2 A1 074
2 A1 076
1 A1 083
1 A1 198
1 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 411e0d95
Energy: Water
2 A1 074
2 A1 076
1 A1 079
2 A1 220
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 4d71da80
Energy: Water
2 A1 074
2 A1 076
2 A1 225
2 A2 146
2 A2 147
2 A2 150
2 A2a 072
2 A2b 072
2 P-A 005
2 P-A 007

# 556e122e
Energy: Water
2 A1 074
2 A1 076
1 A1 079
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5998ad18
Energy: Water
2 A1 074
2 A1 076
1 A1 198
2 A1 223
2 A1 225
1 A2 146
2 A2 147
1 A2 150
1 A2a 072
2 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 6084c1f8
Energy: Water
2 A1 074
2 A1 076
2 A1 225
2 A2 146
2 A2 147
2 A2 150
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 611cf536
Energy: Water
2 A1 074
2 A1 076
1 A1 223
1 A1 225
2 A2 146
2 A2 147
1 A2 150
1 A2 155
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 61f1f854
Energy: Water
2 A1 074
2 A1 076
1 A1 225
2 A2 147
1 A2 150
1 A2 155
2 A2a 072
2 A2b 069
2 A2b 072
2 P-A 001
1 P-A 005
2 P-A 007

# 77689d4b
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1 225
2 A2 146
2 A2 147
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 81026cb5
Energy: Water
2 A1 074
2 A1 076
1 A1 083
2 A1 220
1 A1 223
1 A1 225
1 A1a 068
1 A2 150
1 A2a 072
1 A4 151
2 A4 156
1 B1a 021
2 P-A 005
2 P-A 007

# 87585dc1
Energy: Water
2 A1 074
2 A1 076
1 A1 083
1 A1 198
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 9144dfbd
Energy: Water
2 A1 074
2 A1 076
1 A1 083
1 A1 203
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 92b17a02
Energy: Water
2 A1 074
2 A1 076
2 A1 225
2 A2 146
2 A2 147
2 A2 150
2 A2a 072
2 A2b 069
2 P-A 005
2 P-A 007

# 971485c9
Energy: Water
2 A1 074
2 A1 076
2 A1 220
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# b8c0f221
Energy: Water
2 A1 074
2 A1 076
2 A1 220
1 A1 223
2 A1 225
2 A2 146
1 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# cc40979b
Energy: Water
2 A1 074
2 A1 076
1 A1 083
1 A1 198
2 A1 220
2 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# db5bac12
Energy: Water
2 A1 074
2 A1 076
1 A1 223
2 A1 225
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# e43c5d38
Energy: Water
2 A1 074
2 A1 076
2 A1 225
1 A2 022
2 A2 146
2 A2 147
1 A2 150
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# e666856d
Energy: Water
2 A1 074
2 A1 076
1 A1 203
2 A1 220
2 A1 223
1 A1 225
1 A1a 060
2 A1a 068
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007
