# 64fed81f
Energy: Grass
2 A1 008
2 A1 219
2 A2 008
2 A2 009
1 A2 146
1 A2 147
1 A2 150
2 A2b 002
2 A2b 003
1 P-A 001
2 P-A 005
2 P-A 007

# b95e3a8a
Energy: Grass
2 A1 008
2 A2 008
2 A2 009
1 A2 146
1 A2 150
1 A2b 002
2 A2b 003
1 A3 144
1 A3 147
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# e35873a6
Energy: Grass
2 A1 008
2 A1 219
2 A2 008
2 A2 009
1 A2 147
1 A2 148
1 A2 150
2 A2b 002
2 A2b 003
1 P-A 001
2 P-A 005
2 P-A 007

# edc2ee5b
Energy: Grass
2 A1 008
2 A1 219
2 A2 008
2 A2 009
1 A2 147
1 A2 148
2 A2b 002
2 A2b 003
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007
