# 0a9ba770
Energy: Grass
2 A1 219
1 A2 155
1 A2b 069
1 A2b 070
2 A3 010
1 A3 144
2 A3 147
1 A3 155
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# 15b5133d
Energy: Grass
2 A1 219
1 A2 155
2 A3 144
2 A3 147
2 A3a 003
1 A3a 004
2 A3a 005
2 A3a 007
2 A3a 008
2 P-A 005
2 P-A 007

# 5d9fe5c8
Energy: Grass
2 A1 219
1 A2 146
1 A2 147
2 A3 009
2 A3 144
1 A3 147
1 A3 151
1 A3 155
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# 5eb33478
Energy: Grass
2 A1 219
1 A2 155
1 A2b 070
2 A3 010
2 A3 144
2 A3 147
1 A3 155
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# 626e6ec6
Energy: Grass
2 A1 219
2 A2 148
2 A3 009
2 A3a 004
2 A3a 005
2 A3a 007
1 B1 225
2 B1a 067
2 P-A 005
1 P-A 006
2 P-A 007

# 792c7429
Energy: Grass
1 A1 219
1 A2 148
1 A2 155
2 A3 010
2 A3 144
2 A3 147
2 A3a 004
2 A3a 005
2 A3a 007
1 A4 158
2 P-A 005
2 P-A 007

# 8ad42aa7
Energy: Grass
2 A1 219
1 A2 155
2 A3 010
2 A3 144
2 A3 147
1 A3 151
1 A3 155
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# 928c3a40
Energy: Grass
1 A1 219
1 A2 155
1 A2b 069
2 A3 010
2 A3 144
2 A3 147
2 A3 155
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# 92cd4a17
Energy: Grass
2 A1 219
1 A2 146
2 A3 010
2 A3 144
2 A3 147
1 A3 151
1 A3 155
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# a519cd76
Energy: Grass
2 A1 219
1 A2 146
2 A3 009
1 A3 011
2 A3 144
2 A3 147
1 A3 155
2 A3a 005
2 A3a 007
2 P-A 005
1 P-A 006
2 P-A 007

# d035b25d
Energy: Grass
2 A1 219
2 A2 150
2 A3 010
2 A3 144
2 A3 147
1 A3 155
2 A3a 005
2 A3a 007
1 A3a 008
2 P-A 005
2 P-A 007

# d2a0a717
Energy: Grass
1 A1 219
1 A2 155
2 A3 010
1 A3 144
1 A3 147
2 A3a 004
2 A3a 005
2 A3a 007
1 B1 223
1 B1 225
2 B1a 067
2 P-A 005
2 P-A 007

# e9dd8cff
Energy: Grass
2 A1 219
1 A1 225
1 A2 150
2 A3 009
2 A3 144
1 A3 146
2 A3 147
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007

# f0ffc620
Energy: Grass
1 A1 219
1 A2 022
1 A2 150
1 A2b 069
1 A2b 070
2 A3 010
2 A3 144
2 A3 147
1 A3a 004
2 A3a 005
2 A3a 007
2 P-A 005
2 P-A 007
