# 35792ee6
Energy: Lightning
2 A1 098
1 A1a 068
1 A2 150
1 A3 066
1 A3 155
2 A4 151
1 A4a 025
1 B1 225
2 B1a 024
2 B1a 026
1 B1a 068
1 B2 145
2 P-A 005
2 P-A 007

# 75d0b139
Energy: Lightning
2 A1 098
1 A1 225
1 A2 147
1 A2 150
1 A4 066
1 A4a 025
2 B1 225
2 B1a 024
2 B1a 026
1 B2 154
1 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# b9144e98
Energy: Lightning
2 A1 098
2 A2 147
1 A2 150
1 A3 066
1 A3 151
1 A4a 025
1 B1 225
2 B1a 024
2 B1a 026
1 B1a 068
1 B2a 086
1 B2a 093
2 P-A 005
2 P-A 007

# fbd8eb80
Energy: Lightning
2 A1 098
1 A1 225
1 A2 147
1 A2 150
2 A3a 021
1 A4 151
1 A4a 025
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 006
2 P-A 007
