# 09651758
Energy: Lightning
1 A1 223
1 A1 225
2 A2 147
1 A2 150
2 A2b 022
2 A2b 025
1 A2b 070
1 A2b 071
2 A3 066
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 10fd8702
Energy: Lightning
1 A1 225
1 A2 146
2 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2a 069
1 A2a 073
2 A2b 022
2 A2b 025
1 A2b 069
1 A2b 070
1 A2b 071
2 P-A 005
2 P-A 007

# 1b38398c
Energy: Lightning
1 A1 225
2 A2 147
1 A2 150
1 A2 154
1 A2 155
1 A2a 069
2 A2b 022
2 A2b 025
1 A2b 070
1 A2b 071
1 A3 066
1 A3 151
1 P-A 002
2 P-A 005
2 P-A 007

# 31b0059a
Energy: Lightning
1 A1 101
1 A1 225
2 A2 147
1 A2 150
2 A2 154
2 A2b 022
2 A2b 025
2 A2b 069
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 5b3428f4
Energy: Lightning
2 A1 225
1 A2 146
1 A2 150
2 A2 154
1 A2a 069
2 A2b 022
2 A2b 025
2 A2b 069
2 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# 68279c60
Energy: Lightning
2 A1 225
2 A2 147
2 A2 154
1 A2a 069
2 A2b 022
2 A2b 025
1 A2b 069
2 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 7338b0eb
Energy: Lightning
1 A1 223
1 A1 225
2 A1a 030
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 022
2 A2b 025
2 P-A 002
2 P-A 005
2 P-A 007

# d09dcedc
Energy: Lightning
1 A1 225
2 A2 147
1 A2 150
2 A2 154
1 A2 155
1 A2a 069
2 A2b 022
2 A2b 025
1 A2b 069
2 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# f0f7de0e
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 A2b 022
2 A2b 025
2 A2b 070
2 A3 066
1 A3 151
2 P-A 002
2 P-A 005
2 P-A 007

# fa37fc4e
Energy: Lightning
1 A1a 027
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 022
2 A2b 025
1 A2b 069
1 A2b 071
1 A2b 072
2 P-A 002
2 P-A 005
2 P-A 007

# fa43ded4
Energy: Lightning
1 A1 225
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2 155
1 A2a 069
1 A2a 073
2 A2b 022
2 A2b 025
1 A2b 071
2 P-A 005
2 P-A 007
