# 0a52071f
Energy: Fire
1 A2 150
1 A2 155
2 A3 144
2 B1 217
2 B1 219
2 B1 225
2 B2a 016
1 B2a 017
2 B2a 018
1 B2a 021
2 P-A 005
2 P-A 007

# 1687616e
Energy: Fire
1 A1 225
2 A2 148
1 A2 150
2 A3 144
1 B1 044
2 B1 217
2 B1 225
2 B2a 016
2 B2a 018
1 B2a 021
2 P-A 005
2 P-A 007

# 264327e8
Energy: Fire
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3 144
1 B1 044
1 B1 217
1 B1 225
1 B2 027
1 B2 145
1 B2 154
1 B2a 016
1 B2a 017
1 B2a 018
1 B2a 021
1 B3 024
1 B3 148
1 B3 155
1 P-A 005
1 P-A 007

# 71f3d536
Energy: Fire
1 A2 150
1 A2 155
2 A3 144
1 A4 032
1 B1 109
2 B1 217
1 B1 225
2 B2a 016
1 B2a 017
2 B2a 018
1 B2a 021
1 B2a 091
2 P-A 005
2 P-A 007

# d6e18c87
Energy: Fire
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 144
1 A3 155
1 B1 217
1 B1 225
1 B2 145
1 B2a 016
1 B2a 018
1 B2a 093
1 B3 024
1 B3 147
1 P-A 005
1 P-A 006
1 P-A 007
