# 13c73707
Energy: Fire
2 A1 047
2 A2 148
1 A2 150
1 A2 155
1 A2b 069
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 5a3e7cbe
Energy: Fire, Lightning
1 A1 047
1 A1 225
2 A1a 068
1 A2 061
1 A2 147
1 A2 150
1 A3 031
1 A3 033
1 A3 144
1 A3 146
1 A3a 019
2 A4 151
1 A4a 010
1 A4a 025
2 P-A 005
2 P-A 007

# afda913c
Energy: Fire
1 A1 047
1 A1 225
1 A2b 060
1 A2b 061
1 A2b 072
2 A3 030
2 A3 032
2 A3 033
2 A3 144
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# b13b4eb4
Energy: Fire
2 A1 047
1 A1 225
2 A2b 070
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 146
2 A3b 068
2 P-A 005
2 P-A 007

# b41ae565
Energy: Fire
1 A1 047
1 A1a 068
1 A2 148
1 A2 154
1 A2b 070
2 A3 030
2 A3 033
2 A3 144
2 A3 146
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# ce8a1c51
Energy: Fire
1 A1 047
2 A2 147
1 A2 148
1 A2b 071
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 155
2 P-A 001
2 P-A 002
2 P-A 005
