# 8001bd90
Energy: Fire
1 A1 046
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 030
1 A2 147
1 A2 150
1 A2 155
1 A2b 069
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 8c6c4aa5
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A1a 061
2 A2 030
2 A2 147
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 962720ac
Energy: Fire
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 030
1 A2 146
2 A2 147
1 A2 155
1 A3 151
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# c327a834
Energy: Fire
1 A1 203
2 A1 221
1 A1 225
2 A1a 010
2 A1a 011
2 A2 030
1 A2 147
1 A2 155
1 A3 151
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
