# 380aafd5
Energy: Water
2 A1 068
2 A1 069
2 A1 124
2 A1 125
2 A1 201
2 A1 220
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 3d64c92a
Energy: Water
2 A1 068
2 A1 069
2 A1 124
2 A1 125
2 A1 201
2 A1 220
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 55c5d000
Energy: Water
2 A1 068
2 A1 069
2 A1 124
2 A1 125
2 A1 220
1 A1 225
1 A1a 003
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 5ea94765
Energy: Water
2 A1 068
2 A1 069
2 A1 124
2 A1 125
2 A1 203
2 A1 220
2 A1a 068
2 A2a 072
2 P-A 005
2 P-A 007
