# 74ddb9dc
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 081
1 A1 082
2 A1 216
2 A1 220
1 A1 225
1 A1a 019
1 A1a 061
1 P-A 002
1 P-A 005
2 P-A 007

# 913e76d5
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 081
2 A1 082
2 A1 216
2 A1 220
2 A1 225
1 P-A 002
1 P-A 005
2 P-A 007

# 97d44d86
Energy: Water
2 A1 053
2 A1 054
2 A1 056
2 A1 081
1 A1 082
2 A1 216
2 A1 220
1 A1 225
1 A1a 068
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# d9cd0525
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 081
1 A1 082
1 A1 217
2 A1 220
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# de67ed48
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 081
1 A1 082
1 A1 216
2 A1 220
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007
