# 0dd42c9f
Energy: Water
2 A1 220
1 A2 050
1 A2 155
2 A2a 072
2 A2b 018
2 A2b 019
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 3439b2e4
Energy: Water
2 A1 220
1 A1 223
1 A2 155
2 A2a 072
2 A2b 018
2 A2b 019
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 6b0f31e7
Energy: Water
1 A1 225
1 A2 147
2 A2a 072
2 A2b 018
2 A2b 019
2 A2b 070
1 A2b 072
2 A3a 060
2 A3a 061
1 A3a 064
2 P-A 005
2 P-A 007

# 8c1a1971
Energy: Water
2 A1 220
1 A2 146
1 A2 150
1 A2 155
1 A2a 072
2 A2b 018
2 A2b 019
1 A3 151
2 A3a 060
2 A3a 061
1 A3a 067
2 P-A 005
2 P-A 007

# 98154964
Energy: Water
2 A1 220
1 A2 147
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 069
1 A3 151
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# a846a0f7
Energy: Water
1 A1 220
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
2 A2b 018
2 A2b 019
1 A3 151
2 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# b7700b3d
Energy: Water
2 A1 220
1 A2 146
1 A2 150
1 A2 155
1 A2a 072
2 A2b 018
2 A2b 019
1 A3 151
2 A3a 060
2 A3a 061
1 P-A 002
2 P-A 005
2 P-A 007

# b789bfc1
Energy: Water
2 A1 220
1 A2 148
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 069
1 A3 151
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
2 P-A 007

# dca8291d
Energy: Water
2 A1 220
1 A1 223
1 A2 150
2 A2a 072
2 A2b 018
2 A2b 019
1 A2b 069
1 A2b 071
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 005
1 P-A 007

# eb78e46d
Energy: Water
1 A1a 068
2 A2a 072
2 A2b 018
2 A2b 019
2 A2b 070
2 A3a 060
2 A3a 061
2 A3a 067
1 P-A 002
2 P-A 005
2 P-A 007
