# 0ab21886
Energy: Fighting
1 A1 154
2 A1 198
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 147
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 0ee92a20
Energy: Fighting
2 A1 198
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
2 A2 148
1 A2 150
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# 18a90b7c
Energy: Fighting
2 A1 198
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 1c64880a
Energy: Fighting
1 A1 130
2 A1 154
2 A1 198
1 A1 225
1 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 147
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 20ee9908
Energy: Fighting
2 A1 130
1 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 23fa1002
Energy: Fighting
2 A1 198
1 A1 225
2 A2 068
1 A2 069
2 A2 095
1 A2 147
1 A2 150
1 A2 155
1 A2b 069
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 2a560943
Energy: Fighting
1 A1 154
2 A1 198
2 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 147
1 P-A 002
2 P-A 005
2 P-A 007

# 358dfbeb
Energy: Fighting
2 A1 198
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 49fc058f
Energy: Fighting
2 A1 130
2 A1 198
2 A1 223
2 A2 069
2 A2 095
2 A2 146
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 5432d2f3
Energy: Fighting
1 A1 154
2 A1 198
2 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 56555a14
Energy: Fighting
1 A1 130
1 A1 154
2 A1 198
1 A1 225
2 A1a 065
1 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 150
2 P-A 005
2 P-A 007

# 6d389e3f
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 150
2 P-A 005
2 P-A 007

# 6f841636
Energy: Fighting
2 A1 198
2 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 75c9c3f9
Energy: Fighting
2 A1 130
2 A1 198
1 A1 223
2 A2 069
2 A2 095
2 A2 146
2 A2 147
1 A2 150
2 A2a 036
2 P-A 005
2 P-A 007

# 7e151d6c
Energy: Fighting
2 A1 198
1 A1 223
2 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 147
1 A2 150
2 A2a 036
2 P-A 005
2 P-A 007

# 84a5a542
Energy: Fighting
1 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 150
1 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# e0b4c8ef
Energy: Fighting
2 A1 130
2 A1 198
2 A1 223
1 A1 225
2 A2 069
2 A2 095
2 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# f0aea07b
Energy: Fighting
2 A1 198
2 A1 203
1 A1 225
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# fb3ef6bd
Energy: Fighting
2 A1 198
2 A1 225
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
1 A2 146
2 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007
