# 018f7dee
Energy: Water
2 A1 220
1 A1 223
1 A1 225
2 A1a 017
2 A1a 018
1 A1a 020
1 A1a 021
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 0df68066
Energy: Water
2 A1 203
2 A1 220
1 A1 225
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 0f353d6a
Energy: Water
2 A1 220
1 A1 223
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
1 A1a 024
2 A1a 056
2 P-A 001
2 P-A 005
2 P-A 007

# 1620b1c4
Energy: Water
2 A1 220
2 A1a 017
2 A1a 018
2 A1a 019
2 A1a 020
2 A1a 021
1 A1a 061
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 178d324f
Energy: Water
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
2 A1a 056
2 A1a 068
2 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# 34fa1501
Energy: Water
1 A1 225
2 A1a 017
2 A1a 018
1 A1a 020
2 A1a 021
2 A2 050
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 37c3470e
Energy: Water
2 A1 220
1 A1 223
1 A1 225
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
2 A1a 056
2 A1a 068
2 P-A 005
2 P-A 007

# 3c41a9a8
Energy: Water
2 A1 220
2 A1a 017
2 A1a 018
1 A1a 020
1 A1a 021
2 A1a 056
1 A1a 068
1 A2 148
1 A2a 072
1 A3 151
1 B1 219
1 B1 225
2 P-A 005
2 P-A 007

# 43d1e5fa
Energy: Water
2 A1 220
1 A1 223
1 A1 225
2 A1a 017
2 A1a 018
1 A1a 019
2 A1a 020
2 A1a 021
1 A1a 056
1 A1a 061
1 A1a 068
2 P-A 005
2 P-A 007

# 5dfb27e7
Energy: Water
1 A1 091
2 A1 220
1 A1 223
1 A1 225
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 89aa2a36
Energy: Water
2 A1a 017
2 A1a 018
2 A1a 019
2 A1a 020
2 A1a 021
2 A1a 056
1 A1a 061
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# b29ae55e
Energy: Water
1 A1 225
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
2 A2 050
2 A2 147
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# b2dce8e6
Energy: Water
2 A1a 017
2 A1a 018
2 A1a 021
1 A2 042
2 A2 050
2 A2 146
2 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# c229d9e6
Energy: Water
2 A1a 017
2 A1a 018
1 A1a 020
2 A1a 021
2 A2 050
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# d12ab77a
Energy: Water
1 A1 087
1 A1 088
1 A1 089
2 A1 220
1 A1 223
2 A1 225
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
2 P-A 005
2 P-A 007

# de5d2bd6
Energy: Water
1 A1 220
2 A1a 017
2 A1a 018
1 A1a 020
2 A1a 021
2 A2 050
1 A2 146
2 A2 147
1 A2 150
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# f55e1086
Energy: Water
1 A1 083
2 A1 220
1 A1 223
2 A1 225
2 A1a 017
2 A1a 018
2 A1a 020
2 A1a 021
1 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# f992250c
Energy: Water
1 A1 220
1 A1 225
2 A1a 017
2 A1a 018
1 A1a 020
1 A1a 021
2 A1a 056
2 A1a 068
1 A2 148
1 A2 150
1 A2a 072
1 B1 225
2 P-A 005
2 P-A 007

# ffb1077b
Energy: Water
1 A1 084
1 A1 206
2 A1 220
1 A1 225
1 A1a 017
2 A1a 018
1 A1a 019
2 A1a 020
2 A1a 021
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
