# 018eae1d
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 01961336
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 031959e2
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0423059f
Energy: Fighting
2 A1 154
1 A1 155
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 05c67189
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
1 A1 225
2 A1a 046
1 A1a 047
1 A1a 060
2 A1a 063
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 07b601de
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 0889c1b9
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0cbf30e6
Energy: Fighting
1 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A2 150
1 A2 154
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# 0cccf324
Energy: Fighting
1 A1 154
2 A1 198
2 A1 223
2 A1 225
1 A1a 046
2 A1a 047
1 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1115c147
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 16777652
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
1 A1 225
1 A1a 046
2 A1a 047
1 A1a 060
2 A1a 063
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 21a162bf
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 A1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 21e01400
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
2 A1a 046
1 A1a 047
1 A1a 060
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 2313c3d6
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A2 146
2 P-A 002
2 P-A 005
2 P-A 007

# 23a402bb
Energy: Fighting
1 A1 154
1 A1 155
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2b9928bd
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
1 A1a 046
2 A1a 047
1 A1a 063
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2de3af4d
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
1 A1a 046
2 A1a 047
2 A1a 063
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2ef91cc0
Energy: Fighting
1 A1 154
2 A1 198
2 A1 223
2 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 311bd59a
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
1 A1 225
1 A1a 046
2 A1a 047
2 A1a 063
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 31a785b0
Energy: Fighting
2 A1 154
1 A1 155
2 A1 198
2 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 389230c5
Energy: Fighting
1 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 3b0f908c
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 3d59f5d2
Energy: Fighting
2 A1 154
2 A1 198
1 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006

# 4019de75
Energy: Fighting
1 A1 154
2 A1 198
2 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A2 147
1 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# 4104e86f
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005

# 44d6350d
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 4bb87606
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 002
2 P-A 005
2 P-A 007

# 4cf9ee53
Energy: Fighting
1 A1 154
2 A1 198
2 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 51333fa2
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 51b8afb4
Energy: Fighting
1 A1 154
2 A1 198
2 A1 223
1 A1 225
2 A1a 046
2 A1a 047
2 A1a 063
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 525391f9
Energy: Fighting
2 A1 154
2 A1 198
2 A1 223
2 A1 225
1 A1a 046
2 A1a 047
1 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 55907f28
Energy: Fighting
1 A1 154
2 A1 198
1 A1 223
1 A1 225
2 A1a 046
1 A1a 047
2 A1a 063
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 5817c519
Energy: Fighting
1 A1 154
1 A1 155
2 A1 198
2 A1 223
2 A1 225
