# 24c1a2af
Energy: Fire
2 A1 048
2 A1 098
2 A1 225
2 A2 051
2 A2 053
2 A2 146
1 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 37f4fb41
Energy: Fire
2 A1 048
2 A1 098
2 A1 221
2 A1 225
1 A1a 012
2 A2 051
2 A2 053
2 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 651cc9be
Energy: Fire
2 A1 048
2 A1 098
1 A1a 060
2 A1a 068
2 A2 051
2 A2 053
2 A2 146
2 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# a20f2f46
Energy: Fire
2 A1 048
2 A1 098
2 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# d5a3e240
Energy: Fire
2 A1 048
2 A1 098
1 A1 221
1 A1a 012
2 A1a 068
2 A2 051
2 A2 053
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007
