# 27ce0089
Energy: Fighting
1 A1 225
1 A1a 032
2 A1a 047
2 A2 091
2 A2 092
1 A2 146
1 A2 148
2 A2 150
2 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# c1ae38b7
Energy: Fighting
1 A1 154
1 A1 223
1 A1 225
1 A1a 032
1 A1a 047
1 A1a 068
2 A2 091
2 A2 092
1 A2 146
1 A2 148
2 A2 150
1 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# cfbd8d64
Energy: Fighting
1 A1 154
1 A1 225
1 A1a 032
2 A1a 047
2 A2 091
2 A2 092
2 A2 148
1 A2 150
2 A2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# dea8ae65
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 032
2 A1a 047
2 A2 091
2 A2 092
1 A2 146
2 A2 148
2 A2 150
1 A2a 036
1 P-A 002
2 P-A 005
2 P-A 007
