# 1e62c8e6
Energy: Fighting
1 A1a 068
1 A2 146
2 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
2 A2a 063
2 A2a 070
2 A2a 074
2 P-A 005
2 P-A 007

# 717214cb
Energy: Fighting
2 A2a 039
2 A2a 041
2 A2a 063
1 A2a 070
2 A2a 074
1 A2b 069
2 A3 144
2 A3 149
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# cbc82b69
Energy: Fighting
2 A2 147
2 A2a 039
2 A2a 041
2 A2a 063
1 A2a 070
1 A2a 074
1 A2b 069
2 A3 144
2 A3 149
1 A3 155
2 P-A 005
2 P-A 007

# e4efe9b5
Energy: Fighting
2 A1a 068
1 A2 146
2 A2a 039
2 A2a 040
2 A2a 041
2 A2a 063
2 A2a 070
2 A2a 074
1 A2b 069
2 P-A 005
2 P-A 007
