# a2d99734
Energy: Fighting
1 A1 225
1 A2 150
1 A2 155
2 A4 099
2 A4 100
1 A4 156
2 B1 225
2 B1a 042
2 B1a 062
1 B2 145
1 B2 153
2 P-A 005
2 P-A 007

# bb2905b6
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
1 A2 150
1 A2 155
2 A3 144
2 A4 099
2 A4 100
2 B1 225
1 B1a 042
1 B1a 062
1 P-A 005
2 P-A 007

# e0e26fa9
Energy: Fighting
1 A1a 068
2 A2 147
1 A2 150
1 A2 155
2 A2b 066
2 A4 099
2 A4 100
2 A4 156
1 B1 223
2 B1a 042
2 P-A 005
2 P-A 007

# ea219b19
Energy: Fighting
1 A2 150
2 A4 100
1 A4 156
2 A4a 043
1 B1 225
2 B1a 042
2 B1a 062
1 B3 004
1 B3 149
1 B3 154
2 B3b 065
2 P-A 005
2 P-A 007
