# 1c3132a4
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
2 A2 147
1 A2 150
2 A2 152
2 A3 144
1 A4a 059
2 B1 109
1 B1 225
2 B1 226
2 P-A 007

# 32ef17af
Energy: Psychic
1 A1 225
1 A2 064
2 A2 065
1 A2 150
2 A2 152
1 A2 155
2 A3 144
1 A3 155
2 A4 078
1 B1 106
2 B1 109
2 P-A 005
2 P-A 007

# 62ab89d2
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
2 A2 147
2 A2 152
2 A3 144
1 A3 155
2 B1 109
2 B1 225
2 P-A 005
2 P-A 007

# 71c07c39
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 147
2 A2 150
2 A2 152
2 A3 144
1 B1 106
2 B1 109
1 B1 225
2 B1 226
2 P-A 007

# 791e1d0b
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
1 A2 155
2 A3 144
1 A3 155
2 B1 109
1 B1 226
2 P-A 005
2 P-A 007

# 7ad83005
Energy: Psychic
1 A2 063
1 A2 064
2 A2 065
2 A2 152
1 A2 155
2 A3 077
2 A3 144
1 A3 155
1 A4 078
2 B1 109
2 P-A 005
1 P-A 006
2 P-A 007

# 9616baa8
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 150
2 A2 152
2 A3 144
1 A3 155
1 B1 106
2 B1 109
1 B1 225
2 B1 226
1 P-A 005
2 P-A 007

# a95cf721
Energy: Psychic
1 A1 225
2 A2 063
1 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
2 A3 144
2 B1 109
1 B1 225
1 B2 145
2 P-A 005
2 P-A 007

# c0d5f469
Energy: Psychic
2 A2 063
2 A2 065
2 A2 147
1 A2 150
2 A2 152
2 A3 144
2 B1 109
1 B1 225
1 B1a 037
1 B2a 093
2 P-A 005
2 P-A 007

# da7389ec
Energy: Psychic
1 A1 225
2 A2 063
1 A2 064
2 A2 065
2 A2 147
1 A2 150
1 A2 152
2 A3 144
1 B1 106
2 B1 109
1 B1 225
2 B1 226
2 P-A 007

# decd8fe0
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 150
2 A2 152
1 A2 155
2 A3 144
1 A3 155
2 B1 109
1 B1 223
1 B1 225
1 B1 226
1 P-A 005
2 P-A 007

# e121ed95
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 147
1 A2 150
1 A2 152
2 A3 144
2 B1 109
1 B1 120
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007
