# 4330e51d
Energy: Fire
1 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 146
2 A2 148
1 A2 150
2 A2a 011
2 A2a 012
2 P-A 002
2 P-A 005
2 P-A 007

# 4788f1b0
Energy: Fire
2 A1 198
1 A1 225
2 A1a 010
2 A1a 011
2 A2 148
1 A2 150
2 A2a 011
2 A2a 012
2 P-A 002
2 P-A 005
2 P-A 007

# 546274d4
Energy: Fire
2 A1 221
2 A1 225
2 A1a 010
2 A1a 011
2 A2 146
1 A2 147
1 A2 150
2 A2a 011
2 A2a 012
2 P-A 005
2 P-A 007

# 5f278664
Energy: Fire
2 A1 203
1 A1 225
2 A1a 010
2 A1a 011
2 A2 146
2 A2 148
1 A2 150
2 A2a 011
2 A2a 012
2 P-A 005
2 P-A 007

# 70c5d596
Energy: Fire
1 A1 221
1 A1 225
2 A1a 010
2 A1a 011
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 A2a 011
2 A2a 012
1 P-A 002
2 P-A 005
2 P-A 007

# 87afde61
Energy: Fire
2 A1a 010
2 A1a 011
2 A1a 015
2 A1a 016
2 A2a 011
2 A2a 012
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# bc614019
Energy: Fire
2 A1 198
1 A1 221
2 A1a 010
2 A1a 011
2 A2 148
1 A2 150
2 A2a 011
2 A2a 012
2 P-A 002
2 P-A 005
2 P-A 007

# e8afa440
Energy: Fire
1 A1 042
1 A1 043
2 A1 221
1 A1 223
1 A1 225
1 A1a 010
1 A1a 011
1 A1a 068
2 A2a 011
2 A2a 012
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
