# 36bcf0fc
Energy: Lightning
1 A1 223
2 A1a 027
2 A2 057
1 A2 058
1 A2 059
1 A2 060
1 A2 146
2 A2 147
1 A2 150
2 A2 153
2 A2b 025
2 P-A 005
2 P-A 007

# 48ab5be6
Energy: Lightning
2 A1a 027
2 A2 057
1 A2 058
1 A2 059
1 A2 060
1 A2 146
2 A2 147
2 A2 153
2 A2b 025
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 7462a1ae
Energy: Lightning
2 A1 101
1 A1 225
1 A1a 030
2 A2 057
1 A2 058
1 A2 059
1 A2 060
2 A2 150
2 A2 153
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007

# c1a85a06
Energy: Lightning
1 A1a 056
2 A2 056
2 A2 057
1 A2 058
1 A2 059
1 A2 060
2 A2 146
2 A2 147
2 A2 153
2 P-A 002
2 P-A 005
2 P-A 007
