# 03c0f755
Energy: Grass
1 A1 219
1 A2 150
2 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
1 A3 147
1 A3a 004
1 A3a 005
1 B1 225
1 B2a 002
2 B2a 003
1 B2a 093
1 P-A 005
2 P-A 007

# 0b68e146
Energy: Grass
1 A1 219
2 A2b 005
1 A3 010
1 A3 012
2 A3 144
1 A3 147
1 A3 151
2 A3 155
1 A3a 005
2 B1 225
1 B2a 002
2 B2a 003
1 P-A 005
2 P-A 007

# 2aade8e3
Energy: Grass
1 A2 150
2 A2b 005
1 A2b 006
1 A2b 007
1 A2b 071
1 A3 010
1 A3 012
2 A3 144
1 A3 147
1 A3a 004
1 B1 225
1 B1a 067
2 B2a 003
2 P-A 005
2 P-A 007

# 3d86460a
Energy: Grass
2 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
2 A3 147
1 A3a 004
1 A3a 005
2 B1 225
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# 469d3df0
Energy: Grass
1 A1 219
1 A2 150
2 A2b 005
1 A2b 006
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
1 A3a 004
1 A3a 005
1 A3b 068
2 B1a 067
1 B2 017
1 B2a 003
2 P-A 005
1 P-A 007

# 46adf045
Energy: Grass
1 A1 219
2 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
1 A3 147
1 A3a 004
2 B1 225
1 B1a 067
1 B2 145
1 B2a 002
2 B2a 003
1 P-A 005
2 P-A 007

# 5fd44b3f
Energy: Grass
2 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
2 A3 147
1 A3 155
1 A3a 004
1 B1a 067
1 B2a 002
2 B2a 003
1 B2a 091
1 B2a 093
1 P-A 005
2 P-A 007

# 635a2b9f
Energy: Grass
1 A1 219
2 A2b 005
1 A2b 006
1 A3 012
2 A3 144
1 A3a 003
1 A3a 004
1 A3a 005
1 A3b 068
2 B1a 067
1 B2 017
2 B2a 003
2 P-A 005
2 P-A 007

# 66c3b283
Energy: Grass
2 A2b 005
2 A3 010
1 A3 011
1 A3 012
2 A3 144
2 A3 147
1 A3a 005
1 B1 225
1 B1a 067
1 B2a 002
2 B2a 003
1 P-A 002
1 P-A 005
2 P-A 007

# 6a09c51a
Energy: Grass
1 A2 155
2 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
1 A3a 004
2 B1 225
2 B1a 067
1 B2a 002
2 B2a 003
2 P-A 005
2 P-A 007

# 700d2e74
Energy: Grass
1 A1 219
1 A1 223
2 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
1 A3 147
2 B1 225
1 B1a 067
1 B2 017
1 B2a 002
2 B2a 003
1 B3 153
2 P-A 007

# 71f84d51
Energy: Grass
2 A1 219
2 A2b 005
1 A2b 006
1 A2b 007
1 A3 009
1 A3 012
2 A3 144
2 A3 147
1 A3 155
1 B1 225
1 B2 017
1 B2a 003
2 P-A 005
2 P-A 007

# 780f5b34
Energy: Grass
1 A2b 005
1 A2b 007
1 A3 010
1 A3 012
2 A3 144
2 A3 147
1 A3 151
1 A3a 004
2 B1 225
1 B1a 067
