# 5229d8b8
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
1 A1 021
1 A1 023
1 A1 026
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 5daa5a4b
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
1 A1 023
1 A1 198
2 A1 219
2 A1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 62c96bc1
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 223
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 7575beee
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
1 A1 023
1 A1 198
2 A1 219
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 7a655783
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 022
1 A1 023
2 A1 219
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 7e1fdf9f
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
1 A1 023
1 A1 203
2 A1 219
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 911b6f8b
Energy: Grass
1 A1 005
1 A1 006
1 A1 007
1 A1 016
1 A1 017
1 A1 018
2 A1 019
2 A1 020
1 A1 021
1 A1 023
2 A1 219
2 P-A 001
2 P-A 005
2 P-A 007

# abf2efc9
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
1 A1 023
1 A1 204
1 A1 219
1 A1 223
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c7a51580
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
1 A1 023
2 A1 219
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# dec2796e
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 022
1 A1 023
2 A1 219
1 A1 223
2 P-A 002
2 P-A 005
2 P-A 007
